premises,target_sentence,item_id,context,target,brace,condition,task_id,critical,sentence_surprisal,wieder_surprisal,word_surprisal,critical_surprisal
Vor zwei Monaten hat Judith für Tina einen leckeren Kuchen gebacken.,"Vor zwei Wochen hat Tina wieder einen leckeren Kuchen erhalten, weil sie zu einer Party eingeladen hatte.",6,ai,bi,1,positive,20,erhalten,121.0,13.375,"[('Vor', 10.8125), ('zwei', 15.625), ('Wochen', 8.625), ('hat', 6.3125), ('Tina', 0.3125), ('wieder', 13.375), ('einen', 4.21875), ('leckeren', 0.4130859375), ('Kuchen', 0.30078125), ('erhalten', 12.625), (',', 8.5), ('weil', 9.25), ('sie', 6.75), ('zu', 6.25), ('einer', 5.59375), ('Party', 5.09375), ('eingeladen', 1.822265625), ('hatte', 4.71875), ('.', 0.515625)]",12.625
Vor zwei Monaten hat Judith für Tina einen leckeren Kuchen gebacken.,"Vor zwei Wochen hat Judith wieder einen leckeren Kuchen erhalten, weil sie zu einer Party eingeladen hatte.",6,ai,bi,2,neutral,20,erhalten,125.5,11.125,"[('Vor', 10.8125), ('zwei', 15.625), ('Wochen', 8.625), ('hat', 6.3125), ('Judith', 5.4375), ('wieder', 11.125), ('einen', 4.59375), ('leckeren', 0.30029296875), ('Kuchen', 0.4609375), ('erhalten', 12.5), (',', 8.5), ('weil', 6.5625), ('sie', 2.015625), ('zu', 7.125), ('einer', 6.8125), ('Party', 7.65625), ('eingeladen', 3.866943359375), ('hatte', 6.15625), ('.', 0.97265625)]",12.5
Vor zwei Monaten hat Judith für Tina einen leckeren Kuchen gebacken.,"Vor zwei Wochen hat Tina wieder einen leckeren Kuchen gemacht, weil sie zu einer Party eingeladen hatte.",6,ai,bii,1,neutral,21,gemacht,117.0,13.375,"[('Vor', 10.8125), ('zwei', 15.625), ('Wochen', 8.625), ('hat', 6.3125), ('Tina', 0.3125), ('wieder', 13.375), ('einen', 4.21875), ('leckeren', 0.4130859375), ('Kuchen', 0.30078125), ('gemacht', 8.0625), (',', 8.875), ('weil', 10.875), ('sie', 4.78125), ('zu', 6.625), ('einer', 5.90625), ('Party', 5.1875), ('eingeladen', 3.0439453125), ('hatte', 3.40625), ('.', 0.05322265625)]",8.0625
Vor zwei Monaten hat Judith für Tina einen leckeren Kuchen gebacken.,"Vor zwei Wochen hat Judith wieder einen leckeren Kuchen gemacht, weil sie zu einer Party eingeladen hatte.",6,ai,bii,2,positive,21,gemacht,119.5,11.125,"[('Vor', 10.8125), ('zwei', 15.625), ('Wochen', 8.625), ('hat', 6.3125), ('Judith', 5.4375), ('wieder', 11.125), ('einen', 4.59375), ('leckeren', 0.30029296875), ('Kuchen', 0.4609375), ('gemacht', 8.0625), (',', 9.0), ('weil', 9.0625), ('sie', 4.53125), ('zu', 6.09375), ('einer', 5.9375), ('Party', 5.75), ('eingeladen', 3.45947265625), ('hatte', 3.9375), ('.', 0.15234375)]",8.0625
Vor zwei Monaten hat Tina für Judith einen leckeren Kuchen gebacken.,"Vor zwei Wochen hat Tina wieder einen leckeren Kuchen erhalten, weil sie zu einer Party eingeladen hatte.",6,aii,bi,1,neutral,22,erhalten,122.5,12.1875,"[('Vor', 11.3125), ('zwei', 15.25), ('Wochen', 7.28125), ('hat', 3.8125), ('Tina', 2.3125), ('wieder', 12.1875), ('einen', 6.0625), ('leckeren', 1.203125), ('Kuchen', 0.486328125), ('erhalten', 12.5625), (',', 6.78125), ('weil', 8.5625), ('sie', 2.4375), ('zu', 6.96875), ('einer', 5.90625), ('Party', 8.5), ('eingeladen', 3.75), ('hatte', 5.875), ('.', 1.03125)]",12.5625
Vor zwei Monaten hat Tina für Judith einen leckeren Kuchen gebacken.,"Vor zwei Wochen hat Judith wieder einen leckeren Kuchen erhalten, weil sie zu einer Party eingeladen hatte.",6,aii,bi,2,positive,22,erhalten,122.5,11.8125,"[('Vor', 11.3125), ('zwei', 15.25), ('Wochen', 7.28125), ('hat', 3.8125), ('Judith', 1.8046875), ('wieder', 11.8125), ('einen', 7.9375), ('leckeren', 2.664031982421875), ('Kuchen', 0.294921875), ('erhalten', 11.75), (',', 7.34375), ('weil', 7.9375), ('sie', 2.96875), ('zu', 6.5625), ('einer', 6.53125), ('Party', 8.125), ('eingeladen', 2.37109375), ('hatte', 5.75), ('.', 1.078125)]",11.75
Vor zwei Monaten hat Tina für Judith einen leckeren Kuchen gebacken.,"Vor zwei Wochen hat Tina wieder einen leckeren Kuchen gemacht, weil sie zu einer Party eingeladen hatte.",6,aii,bii,1,positive,23,gemacht,116.5,12.1875,"[('Vor', 11.3125), ('zwei', 15.25), ('Wochen', 7.28125), ('hat', 3.8125), ('Tina', 2.3125), ('wieder', 12.1875), ('einen', 6.0625), ('leckeren', 1.203125), ('Kuchen', 0.486328125), ('gemacht', 8.6875), (',', 6.71875), ('weil', 7.96875), ('sie', 1.8828125), ('zu', 6.875), ('einer', 6.59375), ('Party', 7.84375), ('eingeladen', 3.9130859375), ('hatte', 4.03125), ('.', 1.984375)]",8.6875
Vor zwei Monaten hat Tina für Judith einen leckeren Kuchen gebacken.,"Vor zwei Wochen hat Judith wieder einen leckeren Kuchen gemacht, weil sie zu einer Party eingeladen hatte.",6,aii,bii,2,neutral,23,gemacht,117.0,11.8125,"[('Vor', 11.3125), ('zwei', 15.25), ('Wochen', 7.28125), ('hat', 3.8125), ('Judith', 1.8046875), ('wieder', 11.8125), ('einen', 7.9375), ('leckeren', 2.664031982421875), ('Kuchen', 0.294921875), ('gemacht', 8.375), (',', 6.6875), ('weil', 7.875), ('sie', 1.5390625), ('zu', 6.09375), ('einer', 7.21875), ('Party', 7.625), ('eingeladen', 2.869140625), ('hatte', 4.875), ('.', 1.90625)]",8.375
Vor einer Woche hat Judith für Sabine eine fetzige CD zusammengestellt.,"Vor drei Tagen hat Sabine wieder eine fetzige CD bekommen, weil sie bei einer Tauschaktion mitgemacht hat.",7,ai,bi,1,positive,24,bekommen,175.0,14.125,"[('Vor', 11.5), ('drei', 17.5), ('Tagen', 15.625), ('hat', 4.0), ('Sabine', 8.5625), ('wieder', 14.125), ('eine', 6.21875), ('fetzige', 0.710418701171875), ('CD', 0.19140625), ('bekommen', 13.5), (',', 7.8125), ('weil', 5.1875), ('sie', 1.90625), ('bei', 8.0), ('einer', 7.71875), ('Tauschaktion', 26.34375), ('mitgemacht', 25.03125), ('hat', 0.2041015625), ('.', 0.6328125)]",13.5
Vor einer Woche hat Judith für Sabine eine fetzige CD zusammengestellt.,"Vor drei Tagen hat Judith wieder eine fetzige CD bekommen, weil sie bei einer Tauschaktion mitgemacht hat.",7,ai,bi,2,neutral,24,bekommen,173.0,11.25,"[('Vor', 11.5), ('drei', 17.5), ('Tagen', 15.625), ('hat', 4.0), ('Judith', 9.5625), ('wieder', 11.25), ('eine', 7.53125), ('fetzige', 1.307586669921875), ('CD', 0.0751953125), ('bekommen', 12.0), (',', 7.5625), ('weil', 5.40625), ('sie', 1.90625), ('bei', 8.25), ('einer', 7.125), ('Tauschaktion', 26.15625), ('mitgemacht', 25.15625), ('hat', 0.341796875), ('.', 0.5859375)]",12.0
Vor einer Woche hat Judith für Sabine eine fetzige CD zusammengestellt.,"Vor drei Tagen hat Sabine wieder eine fetzige CD gebrannt, weil sie bei einer Tauschaktion mitgemacht hat.",7,ai,bii,1,neutral,25,gebrannt,181.0,14.125,"[('Vor', 11.5), ('drei', 17.5), ('Tagen', 15.625), ('hat', 4.0), ('Sabine', 8.5625), ('wieder', 14.125), ('eine', 6.21875), ('fetzige', 0.710418701171875), ('CD', 0.19140625), ('gebrannt', 21.4375), (',', 6.9375), ('weil', 6.25), ('sie', 0.83203125), ('bei', 8.1875), ('einer', 6.78125), ('Tauschaktion', 30.25), ('mitgemacht', 19.953125), ('hat', 0.94140625), ('.', 0.53515625)]",21.4375
Vor einer Woche hat Judith für Sabine eine fetzige CD zusammengestellt.,"Vor drei Tagen hat Judith wieder eine fetzige CD gebrannt, weil sie bei einer Tauschaktion mitgemacht hat.",7,ai,bii,2,positive,25,gebrannt,179.0,11.25,"[('Vor', 11.5), ('drei', 17.5), ('Tagen', 15.625), ('hat', 4.0), ('Judith', 9.5625), ('wieder', 11.25), ('eine', 7.53125), ('fetzige', 1.307586669921875), ('CD', 0.0751953125), ('gebrannt', 20.65625), (',', 6.84375), ('weil', 6.0), ('sie', 0.74609375), ('bei', 9.0), ('einer', 6.84375), ('Tauschaktion', 28.78125), ('mitgemacht', 19.46875), ('hat', 1.203125), ('.', 0.67578125)]",20.65625
Vor einer Woche hat Sabine für Judith eine fetzige CD zusammengestellt.,"Vor drei Tagen hat Sabine wieder eine fetzige CD bekommen, weil sie bei einer Tauschaktion mitgemacht hat.",7,aii,bi,1,neutral,26,bekommen,159.0,12.0,"[('Vor', 11.5625), ('drei', 16.125), ('Tagen', 13.75), ('hat', 3.109375), ('Sabine', 9.25), ('wieder', 12.0), ('eine', 4.59375), ('fetzige', 6.25390625), ('CD', 0.0155029296875), ('bekommen', 12.375), (',', 7.5), ('weil', 5.03125), ('sie', 1.71875), ('bei', 6.3125), ('einer', 5.75), ('Tauschaktion', 22.75), ('mitgemacht', 20.1875), ('hat', 0.271484375), ('.', 0.63671875)]",12.375
Vor einer Woche hat Sabine für Judith eine fetzige CD zusammengestellt.,"Vor drei Tagen hat Judith wieder eine fetzige CD bekommen, weil sie bei einer Tauschaktion mitgemacht hat.",7,aii,bi,2,positive,26,bekommen,167.0,9.9375,"[('Vor', 11.5625), ('drei', 16.125), ('Tagen', 13.75), ('hat', 3.109375), ('Judith', 7.5625), ('wieder', 9.9375), ('eine', 5.6875), ('fetzige', 9.6328125), ('CD', 0.0966796875), ('bekommen', 10.9375), (',', 7.125), ('weil', 4.875), ('sie', 1.4375), ('bei', 7.625), ('einer', 5.9375), ('Tauschaktion', 27.8125), ('mitgemacht', 21.625), ('hat', 1.34375), ('.', 1.1953125)]",10.9375
Vor einer Woche hat Sabine für Judith eine fetzige CD zusammengestellt.,"Vor drei Tagen hat Sabine wieder eine fetzige CD gebrannt, weil sie bei einer Tauschaktion mitgemacht hat.",7,aii,bii,1,positive,27,gebrannt,172.0,12.0,"[('Vor', 11.5625), ('drei', 16.125), ('Tagen', 13.75), ('hat', 3.109375), ('Sabine', 9.25), ('wieder', 12.0), ('eine', 4.59375), ('fetzige', 6.25390625), ('CD', 0.0155029296875), ('gebrannt', 22.90625), (',', 8.25), ('weil', 5.1875), ('sie', 1.2265625), ('bei', 6.625), ('einer', 4.71875), ('Tauschaktion', 24.984375), ('mitgemacht', 21.15625), ('hat', 0.271484375), ('.', 0.32421875)]",22.90625
Vor einer Woche hat Sabine für Judith eine fetzige CD zusammengestellt.,"Vor drei Tagen hat Judith wieder eine fetzige CD gebrannt, weil sie bei einer Tauschaktion mitgemacht hat.",7,aii,bii,2,neutral,27,gebrannt,179.0,9.9375,"[('Vor', 11.5625), ('drei', 16.125), ('Tagen', 13.75), ('hat', 3.109375), ('Judith', 7.5625), ('wieder', 9.9375), ('eine', 5.6875), ('fetzige', 9.6328125), ('CD', 0.0966796875), ('gebrannt', 19.9375), (',', 6.84375), ('weil', 5.25), ('sie', 1.09375), ('bei', 7.9375), ('einer', 5.0), ('Tauschaktion', 29.6875), ('mitgemacht', 22.4375), ('hat', 1.796875), ('.', 1.5)]",19.9375
Letzten Monat hat Judith bei Linda eine neue Blume im Garten eingepflanzt.,"Vor einer Woche hat Linda wieder eine neue Blume bekommen, weil sie von einer Rosensorte begeistert ist.",8,ai,bi,1,positive,28,bekommen,118.5,8.0,"[('Vor', 11.0), ('einer', 6.5), ('Woche', 4.46875), ('hat', 2.90625), ('Linda', 5.1875), ('wieder', 8.0), ('eine', 3.015625), ('neue', 1.5), ('Blume', 1.765625), ('bekommen', 12.75), (',', 3.046875), ('weil', 5.40625), ('sie', 2.421875), ('von', 7.28125), ('einer', 2.5625), ('Rosensorte', 26.9375), ('begeistert', 9.125), ('ist', 4.375), ('.', 0.30078125)]",12.75
Letzten Monat hat Judith bei Linda eine neue Blume im Garten eingepflanzt.,"Vor einer Woche hat Judith wieder eine neue Blume bekommen, weil sie von einer Rosensorte begeistert ist.",8,ai,bi,2,neutral,28,bekommen,129.0,7.375,"[('Vor', 11.0), ('einer', 6.5), ('Woche', 4.46875), ('hat', 2.90625), ('Judith', 6.1875), ('wieder', 7.375), ('eine', 3.03125), ('neue', 1.6015625), ('Blume', 2.28125), ('bekommen', 12.75), (',', 3.296875), ('weil', 4.625), ('sie', 2.046875), ('von', 7.6875), ('einer', 2.1875), ('Rosensorte', 35.625), ('begeistert', 9.375), ('ist', 5.25), ('.', 0.470703125)]",12.75
Letzten Monat hat Judith bei Linda eine neue Blume im Garten eingepflanzt.,"Vor einer Woche hat Linda wieder eine neue Blume eingegraben, weil sie von einer Rosensorte begeistert ist.",8,ai,bii,1,neutral,29,eingegraben,136.0,8.0,"[('Vor', 11.0), ('einer', 6.5), ('Woche', 4.46875), ('hat', 2.90625), ('Linda', 5.1875), ('wieder', 8.0), ('eine', 3.015625), ('neue', 1.5), ('Blume', 1.765625), ('eingegraben', 25.15625), (',', 5.5), ('weil', 4.75), ('sie', 2.75), ('von', 7.3125), ('einer', 2.46875), ('Rosensorte', 28.8125), ('begeistert', 11.0625), ('ist', 3.03125), ('.', 0.431640625)]",25.15625
Letzten Monat hat Judith bei Linda eine neue Blume im Garten eingepflanzt.,"Vor einer Woche hat Judith wieder eine neue Blume eingegraben, weil sie von einer Rosensorte begeistert ist.",8,ai,bii,2,positive,29,eingegraben,143.0,7.375,"[('Vor', 11.0), ('einer', 6.5), ('Woche', 4.46875), ('hat', 2.90625), ('Judith', 6.1875), ('wieder', 7.375), ('eine', 3.03125), ('neue', 1.6015625), ('Blume', 2.28125), ('eingegraben', 25.53125), (',', 5.25), ('weil', 5.75), ('sie', 2.15625), ('von', 7.59375), ('einer', 2.171875), ('Rosensorte', 31.875), ('begeistert', 11.6875), ('ist', 4.96875), ('.', 0.32421875)]",25.53125
Letzten Monat hat Linda bei Judith eine neue Blume im Garten eingepflanzt.,"Vor einer Woche hat Linda wieder eine neue Blume bekommen, weil sie von einer Rosensorte begeistert ist.",8,aii,bi,1,neutral,30,bekommen,163.0,10.625,"[('Vor', 10.5625), ('einer', 10.9375), ('Woche', 3.734375), ('hat', 7.5625), ('Linda', 15.0), ('wieder', 10.625), ('eine', 3.90625), ('neue', 0.76171875), ('Blume', 4.34375), ('bekommen', 10.0), (',', 4.1875), ('weil', 6.5), ('sie', 2.9375), ('von', 7.5625), ('einer', 1.9609375), ('Rosensorte', 39.25), ('begeistert', 10.25), ('ist', 9.8125), ('.', 3.0)]",10.0
Letzten Monat hat Linda bei Judith eine neue Blume im Garten eingepflanzt.,"Vor einer Woche hat Judith wieder eine neue Blume bekommen, weil sie von einer Rosensorte begeistert ist.",8,aii,bi,2,positive,30,bekommen,161.0,10.25,"[('Vor', 10.5625), ('einer', 10.9375), ('Woche', 3.734375), ('hat', 7.5625), ('Judith', 14.5), ('wieder', 10.25), ('eine', 4.125), ('neue', 1.078125), ('Blume', 4.46875), ('bekommen', 10.25), (',', 4.5625), ('weil', 5.96875), ('sie', 2.15625), ('von', 8.3125), ('einer', 1.703125), ('Rosensorte', 38.6875), ('begeistert', 10.125), ('ist', 9.8125), ('.', 2.421875)]",10.25
Letzten Monat hat Linda bei Judith eine neue Blume im Garten eingepflanzt.,"Vor einer Woche hat Linda wieder eine neue Blume eingegraben, weil sie von einer Rosensorte begeistert ist.",8,aii,bii,1,positive,31,eingegraben,177.0,10.625,"[('Vor', 10.5625), ('einer', 10.9375), ('Woche', 3.734375), ('hat', 7.5625), ('Linda', 15.0), ('wieder', 10.625), ('eine', 3.90625), ('neue', 0.76171875), ('Blume', 4.34375), ('eingegraben', 26.578125), (',', 4.875), ('weil', 6.5), ('sie', 2.4375), ('von', 7.40625), ('einer', 2.5625), ('Rosensorte', 36.5), ('begeistert', 12.125), ('ist', 8.625), ('.', 2.21875)]",26.578125
Letzten Monat hat Linda bei Judith eine neue Blume im Garten eingepflanzt.,"Vor einer Woche hat Judith wieder eine neue Blume eingegraben, weil sie von einer Rosensorte begeistert ist.",8,aii,bii,2,neutral,31,eingegraben,179.0,10.25,"[('Vor', 10.5625), ('einer', 10.9375), ('Woche', 3.734375), ('hat', 7.5625), ('Judith', 14.5), ('wieder', 10.25), ('eine', 4.125), ('neue', 1.078125), ('Blume', 4.46875), ('eingegraben', 26.21875), (',', 4.71875), ('weil', 6.71875), ('sie', 2.21875), ('von', 8.4375), ('einer', 2.78125), ('Rosensorte', 37.5), ('begeistert', 11.8125), ('ist', 8.9375), ('.', 2.1875)]",26.21875
Vor einem Jahr hat Judith für Timo ein teures Konzertticket bestellt.,"Vor vier Wochen hat Timo wieder ein teures Konzertticket bekommen, weil sie mit einem Freund feiern will.",9,ai,bi,1,positive,32,bekommen,133.0,10.5,"[('Vor', 10.8125), ('vier', 10.0625), ('Wochen', 7.40625), ('hat', 5.09375), ('Timo', 2.421875), ('wieder', 10.5), ('ein', 2.125), ('teures', 0.90234375), ('Konzertticket', 10.788330078125), ('bekommen', 8.4375), (',', 5.65625), ('weil', 5.6875), ('sie', 6.5), ('mit', 5.84375), ('einem', 4.03125), ('Freund', 6.875), ('feiern', 13.4375), ('will', 14.75), ('.', 1.84375)]",8.4375
Vor einem Jahr hat Judith für Timo ein teures Konzertticket bestellt.,"Vor vier Wochen hat Judith wieder ein teures Konzertticket bekommen, weil er mit einem Freund feiern will.",9,ai,bi,2,neutral,32,bekommen,136.0,10.4375,"[('Vor', 10.8125), ('vier', 10.0625), ('Wochen', 7.40625), ('hat', 5.09375), ('Judith', 6.6875), ('wieder', 10.4375), ('ein', 2.625), ('teures', 0.785125732421875), ('Konzertticket', 10.86572265625), ('bekommen', 8.75), (',', 5.21875), ('weil', 4.6875), ('er', 6.3125), ('mit', 7.96875), ('einem', 4.0625), ('Freund', 8.0625), ('feiern', 13.6875), ('will', 10.6875), ('.', 1.625)]",8.75
Vor einem Jahr hat Judith für Timo ein teures Konzertticket bestellt.,"Vor vier Wochen hat Timo wieder ein teures Konzertticket erworben, weil sie mit einem Freund feiern will.",9,ai,bii,1,neutral,33,erworben,129.0,10.5,"[('Vor', 10.8125), ('vier', 10.0625), ('Wochen', 7.40625), ('hat', 5.09375), ('Timo', 2.421875), ('wieder', 10.5), ('ein', 2.125), ('teures', 0.90234375), ('Konzertticket', 10.788330078125), ('erworben', 8.5), (',', 5.03125), ('weil', 5.46875), ('sie', 4.90625), ('mit', 5.125), ('einem', 2.9375), ('Freund', 9.6875), ('feiern', 11.6875), ('will', 13.0), ('.', 2.28125)]",8.5
Vor einem Jahr hat Judith für Timo ein teures Konzertticket bestellt.,"Vor vier Wochen hat Judith wieder ein teures Konzertticket erworben, weil er mit einem Freund feiern will.",9,ai,bii,2,positive,33,erworben,142.0,10.4375,"[('Vor', 10.8125), ('vier', 10.0625), ('Wochen', 7.40625), ('hat', 5.09375), ('Judith', 6.6875), ('wieder', 10.4375), ('ein', 2.625), ('teures', 0.785125732421875), ('Konzertticket', 10.86572265625), ('erworben', 19.25), (',', 4.875), ('weil', 5.25), ('er', 4.34375), ('mit', 7.3125), ('einem', 3.421875), ('Freund', 9.125), ('feiern', 12.625), ('will', 9.1875), ('.', 2.25)]",19.25
Vor einem Jahr hat Timo für Judith ein teures Konzertticket bestellt.,"Vor vier Wochen hat Timo wieder ein teures Konzertticket bekommen, weil sie mit einem Freund feiern will.",9,aii,bi,1,neutral,34,bekommen,173.0,11.6875,"[('Vor', 11.0625), ('vier', 14.625), ('Wochen', 11.125), ('hat', 7.46875), ('Timo', 11.4375), ('wieder', 11.6875), ('ein', 5.6875), ('teures', 9.0859375), ('Konzertticket', 0.2861328125), ('bekommen', 12.375), (',', 8.375), ('weil', 5.375), ('sie', 6.625), ('mit', 8.5), ('einem', 5.625), ('Freund', 7.84375), ('feiern', 16.375), ('will', 18.0), ('.', 1.046875)]",12.375
Vor einem Jahr hat Timo für Judith ein teures Konzertticket bestellt.,"Vor vier Wochen hat Judith wieder ein teures Konzertticket bekommen, weil er mit einem Freund feiern will.",9,aii,bi,2,positive,34,bekommen,159.0,10.625,"[('Vor', 11.0625), ('vier', 14.625), ('Wochen', 11.125), ('hat', 7.46875), ('Judith', 14.5), ('wieder', 10.625), ('ein', 6.46875), ('teures', 11.0625), ('Konzertticket', 0.7421875), ('bekommen', 11.75), (',', 7.15625), ('weil', 6.6875), ('er', 2.90625), ('mit', 6.65625), ('einem', 1.6328125), ('Freund', 9.75), ('feiern', 12.625), ('will', 11.1875), ('.', 1.109375)]",11.75
Vor einem Jahr hat Timo für Judith ein teures Konzertticket bestellt.,"Vor vier Wochen hat Timo wieder ein teures Konzertticket erworben, weil sie mit einem Freund feiern will.",9,aii,bii,1,positive,35,erworben,179.0,11.6875,"[('Vor', 11.0625), ('vier', 14.625), ('Wochen', 11.125), ('hat', 7.46875), ('Timo', 11.4375), ('wieder', 11.6875), ('ein', 5.6875), ('teures', 9.0859375), ('Konzertticket', 0.2861328125), ('erworben', 21.6875), (',', 10.125), ('weil', 6.65625), ('sie', 5.875), ('mit', 7.03125), ('einem', 2.234375), ('Freund', 11.625), ('feiern', 14.125), ('will', 14.375), ('.', 2.375)]",21.6875
Vor einem Jahr hat Timo für Judith ein teures Konzertticket bestellt.,"Vor vier Wochen hat Judith wieder ein teures Konzertticket erworben, weil er mit einem Freund feiern will.",9,aii,bii,2,neutral,35,erworben,170.0,10.625,"[('Vor', 11.0625), ('vier', 14.625), ('Wochen', 11.125), ('hat', 7.46875), ('Judith', 14.5), ('wieder', 10.625), ('ein', 6.46875), ('teures', 11.0625), ('Konzertticket', 0.7421875), ('erworben', 26.78125), (',', 7.0), ('weil', 6.75), ('er', 2.296875), ('mit', 6.84375), ('einem', 1.4921875), ('Freund', 9.3125), ('feiern', 12.125), ('will', 7.8125), ('.', 2.390625)]",26.78125
Letztes Semester hat Greta Judith einen kleinen Spickzettel zukommen lassen.,"Vor fünf Tagen hat Judith wieder einen kleinen Spickzettel erhalten, als sie an einer Klausur teilgenommen hat.",10,ai,bi,1,positive,36,erhalten,126.5,12.5625,"[('Vor', 11.0625), ('fünf', 14.5625), ('Tagen', 7.5625), ('hat', 2.765625), ('Judith', 4.28125), ('wieder', 12.5625), ('einen', 5.21875), ('kleinen', 0.12451171875), ('Spickzettel', 0.104461669921875), ('erhalten', 10.5625), (',', 3.9375), ('als', 10.625), ('sie', 5.8125), ('an', 6.8125), ('einer', 5.5625), ('Klausur', 11.8828125), ('teilgenommen', 7.359375), ('hat', 3.46875), ('.', 2.015625)]",10.5625
Letztes Semester hat Greta Judith einen kleinen Spickzettel zukommen lassen.,"Vor fünf Tagen hat Greta wieder einen kleinen Spickzettel erhalten, als sie an einer Klausur teilgenommen hat.",10,ai,bi,2,neutral,36,erhalten,119.5,13.8125,"[('Vor', 11.0625), ('fünf', 14.5625), ('Tagen', 7.5625), ('hat', 2.765625), ('Greta', 0.0458984375), ('wieder', 13.8125), ('einen', 3.421875), ('kleinen', 0.0751953125), ('Spickzettel', 4.257781982421875), ('erhalten', 10.5), (',', 4.1875), ('als', 8.625), ('sie', 4.53125), ('an', 6.84375), ('einer', 5.3125), ('Klausur', 11.83203125), ('teilgenommen', 6.453125), ('hat', 2.34375), ('.', 1.15625)]",10.5
Letztes Semester hat Greta Judith einen kleinen Spickzettel zukommen lassen.,"Vor fünf Tagen hat Judith wieder einen kleinen Spickzettel weitergegeben, als sie an einer Klausur teilgenommen hat.",10,ai,bii,1,neutral,37,weitergegeben,146.0,12.5625,"[('Vor', 11.0625), ('fünf', 14.5625), ('Tagen', 7.5625), ('hat', 2.765625), ('Judith', 4.28125), ('wieder', 12.5625), ('einen', 5.21875), ('kleinen', 0.12451171875), ('Spickzettel', 0.104461669921875), ('weitergegeben', 21.125), (',', 5.90625), ('als', 13.0625), ('sie', 7.375), ('an', 6.78125), ('einer', 6.59375), ('Klausur', 13.109375), ('teilgenommen', 9.28125), ('hat', 2.28125), ('.', 1.8046875)]",21.125
