premises,target_sentence,item_id,context,target,brace,condition,task_id,critical,sentence_surprisal,wieder_surprisal,word_surprisal,critical_surprisal
Vor drei Wochen hat Greta Linda einen langen Brief geschrieben.,"Vor einer Woche hat Greta wieder einen langen Brief verfasst, weil sie auf eine Anzeige geantwortet hat.",5,aii,bii,1,positive,19,verfasst,67.0,7.1875,"[('Vor', 18.466796875), ('einer', 2.84375), ('Woche', 0.12451171875), ('hat', 0.283203125), ('Greta', 1.0625), ('wieder', 7.1875), ('einen', 1.03125), ('langen', 0.96875), ('Brief', 0.007781982421875), ('verfasst', 7.87109375), (',', 4.46875), ('weil', 2.921875), ('sie', 0.58984375), ('auf', 4.8125), ('eine', 2.125), ('Anzeige', 9.34375), ('geantwortet', 1.3436279296875), ('hat', 0.11767578125), ('.', 1.2421875)]",7.87109375
Vor drei Wochen hat Greta Linda einen langen Brief geschrieben.,"Vor einer Woche hat Linda wieder einen langen Brief verfasst, weil sie auf eine Anzeige geantwortet hat.",5,aii,bii,2,neutral,19,verfasst,68.0,6.0,"[('Vor', 18.466796875), ('einer', 2.84375), ('Woche', 0.12451171875), ('hat', 0.283203125), ('Linda', 2.6875), ('wieder', 6.0), ('einen', 1.40625), ('langen', 1.125), ('Brief', 0.0155029296875), ('verfasst', 7.86376953125), (',', 4.5625), ('weil', 2.859375), ('sie', 0.6328125), ('auf', 4.9375), ('eine', 2.28125), ('Anzeige', 9.109375), ('geantwortet', 1.3201904296875), ('hat', 0.11083984375), ('.', 1.2734375)]",7.86376953125
Vor zwei Monaten hat Judith für Tina einen leckeren Kuchen gebacken.,"Vor zwei Wochen hat Tina wieder einen leckeren Kuchen erhalten, weil sie zu einer Party eingeladen hatte.",6,ai,bi,1,positive,20,erhalten,68.5,6.6875,"[('Vor', 18.2568359375), ('zwei', 0.8125), ('Wochen', 2.34375), ('hat', 0.259765625), ('Tina', 0.97265625), ('wieder', 6.6875), ('einen', 0.890625), ('leckeren', 1.6484375), ('Kuchen', 0.023193359375), ('erhalten', 6.59375), (',', 4.125), ('weil', 3.453125), ('sie', 1.46875), ('zu', 4.9375), ('einer', 3.65625), ('Party', 1.859375), ('eingeladen', 0.3515625), ('hatte', 8.4375), ('.', 1.671875)]",6.59375
Vor zwei Monaten hat Judith für Tina einen leckeren Kuchen gebacken.,"Vor zwei Wochen hat Judith wieder einen leckeren Kuchen erhalten, weil sie zu einer Party eingeladen hatte.",6,ai,bi,2,neutral,20,erhalten,71.5,6.40625,"[('Vor', 18.2568359375), ('zwei', 0.8125), ('Wochen', 2.34375), ('hat', 0.259765625), ('Judith', 1.46875), ('wieder', 6.40625), ('einen', 0.6328125), ('leckeren', 1.3984375), ('Kuchen', 0.007781982421875), ('erhalten', 10.1875), (',', 3.828125), ('weil', 2.625), ('sie', 1.703125), ('zu', 5.1875), ('einer', 3.734375), ('Party', 1.890625), ('eingeladen', 0.341796875), ('hatte', 8.625), ('.', 1.5546875)]",10.1875
Vor zwei Monaten hat Judith für Tina einen leckeren Kuchen gebacken.,"Vor zwei Wochen hat Tina wieder einen leckeren Kuchen gemacht, weil sie zu einer Party eingeladen hatte.",6,ai,bii,1,neutral,21,gemacht,65.0,6.6875,"[('Vor', 18.2568359375), ('zwei', 0.8125), ('Wochen', 2.34375), ('hat', 0.259765625), ('Tina', 0.97265625), ('wieder', 6.6875), ('einen', 0.890625), ('leckeren', 1.6484375), ('Kuchen', 0.023193359375), ('gemacht', 5.53125), (',', 3.65625), ('weil', 3.3125), ('sie', 0.71484375), ('zu', 5.125), ('einer', 4.3125), ('Party', 1.0078125), ('eingeladen', 0.57421875), ('hatte', 7.1875), ('.', 1.53125)]",5.53125
Vor zwei Monaten hat Judith für Tina einen leckeren Kuchen gebacken.,"Vor zwei Wochen hat Judith wieder einen leckeren Kuchen gemacht, weil sie zu einer Party eingeladen hatte.",6,ai,bii,2,positive,21,gemacht,66.5,6.40625,"[('Vor', 18.2568359375), ('zwei', 0.8125), ('Wochen', 2.34375), ('hat', 0.259765625), ('Judith', 1.46875), ('wieder', 6.40625), ('einen', 0.6328125), ('leckeren', 1.3984375), ('Kuchen', 0.007781982421875), ('gemacht', 6.1875), (',', 3.3125), ('weil', 3.625), ('sie', 1.78125), ('zu', 5.0625), ('einer', 4.1875), ('Party', 0.984375), ('eingeladen', 0.431640625), ('hatte', 7.5625), ('.', 1.65625)]",6.1875
Vor zwei Monaten hat Tina für Judith einen leckeren Kuchen gebacken.,"Vor zwei Wochen hat Tina wieder einen leckeren Kuchen erhalten, weil sie zu einer Party eingeladen hatte.",6,aii,bi,1,neutral,22,erhalten,69.5,6.46875,"[('Vor', 18.033203125), ('zwei', 0.70703125), ('Wochen', 2.4375), ('hat', 0.294921875), ('Tina', 0.77734375), ('wieder', 6.46875), ('einen', 0.69921875), ('leckeren', 1.3125), ('Kuchen', 0.007781982421875), ('erhalten', 10.0), (',', 3.9375), ('weil', 2.40625), ('sie', 1.03125), ('zu', 5.1875), ('einer', 3.4375), ('Party', 2.078125), ('eingeladen', 0.306640625), ('hatte', 8.875), ('.', 1.71875)]",10.0
Vor zwei Monaten hat Tina für Judith einen leckeren Kuchen gebacken.,"Vor zwei Wochen hat Judith wieder einen leckeren Kuchen erhalten, weil sie zu einer Party eingeladen hatte.",6,aii,bi,2,positive,22,erhalten,71.0,6.8125,"[('Vor', 18.033203125), ('zwei', 0.70703125), ('Wochen', 2.4375), ('hat', 0.294921875), ('Judith', 2.15625), ('wieder', 6.8125), ('einen', 0.74609375), ('leckeren', 1.734375), ('Kuchen', 0.0155029296875), ('erhalten', 7.15625), (',', 4.40625), ('weil', 3.375), ('sie', 1.84375), ('zu', 4.9375), ('einer', 3.96875), ('Party', 1.921875), ('eingeladen', 0.330078125), ('hatte', 8.5), ('.', 1.734375)]",7.15625
Vor zwei Monaten hat Tina für Judith einen leckeren Kuchen gebacken.,"Vor zwei Wochen hat Tina wieder einen leckeren Kuchen gemacht, weil sie zu einer Party eingeladen hatte.",6,aii,bii,1,positive,23,gemacht,65.0,6.46875,"[('Vor', 18.033203125), ('zwei', 0.70703125), ('Wochen', 2.4375), ('hat', 0.294921875), ('Tina', 0.77734375), ('wieder', 6.46875), ('einen', 0.69921875), ('leckeren', 1.3125), ('Kuchen', 0.007781982421875), ('gemacht', 6.0), (',', 3.53125), ('weil', 3.3125), ('sie', 1.2890625), ('zu', 4.875), ('einer', 4.1875), ('Party', 1.1328125), ('eingeladen', 0.39453125), ('hatte', 7.71875), ('.', 1.78125)]",6.0
Vor zwei Monaten hat Tina für Judith einen leckeren Kuchen gebacken.,"Vor zwei Wochen hat Judith wieder einen leckeren Kuchen gemacht, weil sie zu einer Party eingeladen hatte.",6,aii,bii,2,neutral,23,gemacht,67.0,6.8125,"[('Vor', 18.033203125), ('zwei', 0.70703125), ('Wochen', 2.4375), ('hat', 0.294921875), ('Judith', 2.15625), ('wieder', 6.8125), ('einen', 0.74609375), ('leckeren', 1.734375), ('Kuchen', 0.0155029296875), ('gemacht', 5.71875), (',', 3.8125), ('weil', 3.34375), ('sie', 1.03125), ('zu', 5.0), ('einer', 4.5), ('Party', 1.015625), ('eingeladen', 0.51953125), ('hatte', 7.40625), ('.', 1.6484375)]",5.71875
Vor einer Woche hat Judith für Sabine eine fetzige CD zusammengestellt.,"Vor drei Tagen hat Sabine wieder eine fetzige CD bekommen, weil sie bei einer Tauschaktion mitgemacht hat.",7,ai,bi,1,positive,24,bekommen,82.5,5.84375,"[('Vor', 17.80078125), ('drei', 2.90625), ('Tagen', 1.4375), ('hat', 0.42578125), ('Sabine', 1.5390625), ('wieder', 5.84375), ('eine', 2.71875), ('fetzige', 6.14056396484375), ('CD', 0.2109375), ('bekommen', 9.0625), (',', 2.921875), ('weil', 3.28125), ('sie', 1.65625), ('bei', 4.6875), ('einer', 3.140625), ('Tauschaktion', 9.58251953125), ('mitgemacht', 6.975830078125), ('hat', 0.03076171875), ('.', 1.9609375)]",9.0625
Vor einer Woche hat Judith für Sabine eine fetzige CD zusammengestellt.,"Vor drei Tagen hat Judith wieder eine fetzige CD bekommen, weil sie bei einer Tauschaktion mitgemacht hat.",7,ai,bi,2,neutral,24,bekommen,77.5,5.53125,"[('Vor', 17.80078125), ('drei', 2.90625), ('Tagen', 1.4375), ('hat', 0.42578125), ('Judith', 0.9765625), ('wieder', 5.53125), ('eine', 2.828125), ('fetzige', 5.01556396484375), ('CD', 0.10400390625), ('bekommen', 9.6875), (',', 2.75), ('weil', 2.90625), ('sie', 1.265625), ('bei', 4.125), ('einer', 2.71875), ('Tauschaktion', 9.09033203125), ('mitgemacht', 5.9833984375), ('hat', 0.038330078125), ('.', 1.9609375)]",9.6875
Vor einer Woche hat Judith für Sabine eine fetzige CD zusammengestellt.,"Vor drei Tagen hat Sabine wieder eine fetzige CD gebrannt, weil sie bei einer Tauschaktion mitgemacht hat.",7,ai,bii,1,neutral,25,gebrannt,93.0,5.84375,"[('Vor', 17.80078125), ('drei', 2.90625), ('Tagen', 1.4375), ('hat', 0.42578125), ('Sabine', 1.5390625), ('wieder', 5.84375), ('eine', 2.71875), ('fetzige', 6.14056396484375), ('CD', 0.2109375), ('gebrannt', 10.6005859375), (',', 2.953125), ('weil', 3.5625), ('sie', 1.171875), ('bei', 5.46875), ('einer', 3.0), ('Tauschaktion', 11.47021484375), ('mitgemacht', 13.919921875), ('hat', 0.05322265625), ('.', 1.90625)]",10.6005859375
Vor einer Woche hat Judith für Sabine eine fetzige CD zusammengestellt.,"Vor drei Tagen hat Judith wieder eine fetzige CD gebrannt, weil sie bei einer Tauschaktion mitgemacht hat.",7,ai,bii,2,positive,25,gebrannt,89.0,5.53125,"[('Vor', 17.80078125), ('drei', 2.90625), ('Tagen', 1.4375), ('hat', 0.42578125), ('Judith', 0.9765625), ('wieder', 5.53125), ('eine', 2.828125), ('fetzige', 5.01556396484375), ('CD', 0.10400390625), ('gebrannt', 10.85205078125), (',', 3.03125), ('weil', 3.453125), ('sie', 1.03125), ('bei', 4.96875), ('einer', 2.90625), ('Tauschaktion', 11.5029296875), ('mitgemacht', 12.07421875), ('hat', 0.05322265625), ('.', 1.875)]",10.85205078125
Vor einer Woche hat Sabine für Judith eine fetzige CD zusammengestellt.,"Vor drei Tagen hat Sabine wieder eine fetzige CD bekommen, weil sie bei einer Tauschaktion mitgemacht hat.",7,aii,bi,1,neutral,26,bekommen,80.0,5.9375,"[('Vor', 17.68359375), ('drei', 2.953125), ('Tagen', 1.546875), ('hat', 0.4609375), ('Sabine', 1.03125), ('wieder', 5.9375), ('eine', 2.84375), ('fetzige', 5.32806396484375), ('CD', 0.0966796875), ('bekommen', 9.625), (',', 2.875), ('weil', 2.9375), ('sie', 1.3125), ('bei', 4.5), ('einer', 2.921875), ('Tauschaktion', 8.8642578125), ('mitgemacht', 6.8740234375), ('hat', 0.038330078125), ('.', 1.921875)]",9.625
Vor einer Woche hat Sabine für Judith eine fetzige CD zusammengestellt.,"Vor drei Tagen hat Judith wieder eine fetzige CD bekommen, weil sie bei einer Tauschaktion mitgemacht hat.",7,aii,bi,2,positive,26,bekommen,77.5,5.5,"[('Vor', 17.68359375), ('drei', 2.953125), ('Tagen', 1.546875), ('hat', 0.4609375), ('Judith', 1.53125), ('wieder', 5.5), ('eine', 2.796875), ('fetzige', 6.70306396484375), ('CD', 0.1845703125), ('bekommen', 6.53125), (',', 3.0), ('weil', 3.21875), ('sie', 1.59375), ('bei', 4.1875), ('einer', 2.5625), ('Tauschaktion', 9.28564453125), ('mitgemacht', 5.850830078125), ('hat', 0.038330078125), ('.', 1.8515625)]",6.53125
Vor einer Woche hat Sabine für Judith eine fetzige CD zusammengestellt.,"Vor drei Tagen hat Sabine wieder eine fetzige CD gebrannt, weil sie bei einer Tauschaktion mitgemacht hat.",7,aii,bii,1,positive,27,gebrannt,92.0,5.9375,"[('Vor', 17.68359375), ('drei', 2.953125), ('Tagen', 1.546875), ('hat', 0.4609375), ('Sabine', 1.03125), ('wieder', 5.9375), ('eine', 2.84375), ('fetzige', 5.32806396484375), ('CD', 0.0966796875), ('gebrannt', 10.74951171875), (',', 3.234375), ('weil', 3.71875), ('sie', 1.421875), ('bei', 5.25), ('einer', 3.375), ('Tauschaktion', 11.4873046875), ('mitgemacht', 12.6953125), ('hat', 0.0458984375), ('.', 1.921875)]",10.74951171875
Vor einer Woche hat Sabine für Judith eine fetzige CD zusammengestellt.,"Vor drei Tagen hat Judith wieder eine fetzige CD gebrannt, weil sie bei einer Tauschaktion mitgemacht hat.",7,aii,bii,2,neutral,27,gebrannt,89.5,5.5,"[('Vor', 17.68359375), ('drei', 2.953125), ('Tagen', 1.546875), ('hat', 0.4609375), ('Judith', 1.53125), ('wieder', 5.5), ('eine', 2.796875), ('fetzige', 6.70306396484375), ('CD', 0.1845703125), ('gebrannt', 9.56396484375), (',', 2.90625), ('weil', 3.3125), ('sie', 0.890625), ('bei', 5.15625), ('einer', 2.65625), ('Tauschaktion', 10.95458984375), ('mitgemacht', 12.669921875), ('hat', 0.06787109375), ('.', 1.78125)]",9.56396484375
Letzten Monat hat Judith bei Linda eine neue Blume im Garten eingepflanzt.,"Vor einer Woche hat Linda wieder eine neue Blume bekommen, weil sie von einer Rosensorte begeistert ist.",8,ai,bi,1,positive,28,bekommen,67.5,4.65625,"[('Vor', 18.91796875), ('einer', 3.125), ('Woche', 0.11083984375), ('hat', 0.9765625), ('Linda', 1.2734375), ('wieder', 4.65625), ('eine', 1.9453125), ('neue', 1.1796875), ('Blume', 0.179656982421875), ('bekommen', 3.90625), (',', 2.59375), ('weil', 2.96875), ('sie', 1.546875), ('von', 4.0), ('einer', 2.3125), ('Rosensorte', 11.6015625), ('begeistert', 4.429443359375), ('ist', 0.77734375), ('.', 1.1328125)]",3.90625
Letzten Monat hat Judith bei Linda eine neue Blume im Garten eingepflanzt.,"Vor einer Woche hat Judith wieder eine neue Blume bekommen, weil sie von einer Rosensorte begeistert ist.",8,ai,bi,2,neutral,28,bekommen,70.5,4.34375,"[('Vor', 18.91796875), ('einer', 3.125), ('Woche', 0.11083984375), ('hat', 0.9765625), ('Judith', 2.34375), ('wieder', 4.34375), ('eine', 2.28125), ('neue', 0.87890625), ('Blume', 0.0751953125), ('bekommen', 5.09375), (',', 2.40625), ('weil', 3.34375), ('sie', 2.15625), ('von', 4.0625), ('einer', 2.40625), ('Rosensorte', 11.96875), ('begeistert', 3.9998779296875), ('ist', 1.078125), ('.', 1.140625)]",5.09375
Letzten Monat hat Judith bei Linda eine neue Blume im Garten eingepflanzt.,"Vor einer Woche hat Linda wieder eine neue Blume eingegraben, weil sie von einer Rosensorte begeistert ist.",8,ai,bii,1,neutral,29,eingegraben,77.0,4.65625,"[('Vor', 18.91796875), ('einer', 3.125), ('Woche', 0.11083984375), ('hat', 0.9765625), ('Linda', 1.2734375), ('wieder', 4.65625), ('eine', 1.9453125), ('neue', 1.1796875), ('Blume', 0.179656982421875), ('eingegraben', 10.671630859375), (',', 2.59375), ('weil', 2.6875), ('sie', 1.5546875), ('von', 4.34375), ('einer', 2.421875), ('Rosensorte', 13.96875), ('begeistert', 4.070281982421875), ('ist', 1.25), ('.', 1.1953125)]",10.671630859375
Letzten Monat hat Judith bei Linda eine neue Blume im Garten eingepflanzt.,"Vor einer Woche hat Judith wieder eine neue Blume eingegraben, weil sie von einer Rosensorte begeistert ist.",8,ai,bii,2,positive,29,eingegraben,78.5,4.34375,"[('Vor', 18.91796875), ('einer', 3.125), ('Woche', 0.11083984375), ('hat', 0.9765625), ('Judith', 2.34375), ('wieder', 4.34375), ('eine', 2.28125), ('neue', 0.87890625), ('Blume', 0.0751953125), ('eingegraben', 10.671630859375), (',', 2.71875), ('weil', 3.09375), ('sie', 1.9375), ('von', 4.375), ('einer', 2.1875), ('Rosensorte', 14.5390625), ('begeistert', 3.507781982421875), ('ist', 1.421875), ('.', 1.21875)]",10.671630859375
Letzten Monat hat Linda bei Judith eine neue Blume im Garten eingepflanzt.,"Vor einer Woche hat Linda wieder eine neue Blume bekommen, weil sie von einer Rosensorte begeistert ist.",8,aii,bi,1,neutral,30,bekommen,70.5,4.4375,"[('Vor', 19.2578125), ('einer', 3.0625), ('Woche', 0.1318359375), ('hat', 1.0546875), ('Linda', 1.484375), ('wieder', 4.4375), ('eine', 2.15625), ('neue', 0.94140625), ('Blume', 0.08251953125), ('bekommen', 5.125), (',', 2.5), ('weil', 3.5), ('sie', 1.984375), ('von', 4.125), ('einer', 2.5625), ('Rosensorte', 12.0625), ('begeistert', 3.9686279296875), ('ist', 0.9921875), ('.', 1.1328125)]",5.125
Letzten Monat hat Linda bei Judith eine neue Blume im Garten eingepflanzt.,"Vor einer Woche hat Judith wieder eine neue Blume bekommen, weil sie von einer Rosensorte begeistert ist.",8,aii,bi,2,positive,30,bekommen,69.0,4.6875,"[('Vor', 19.2578125), ('einer', 3.0625), ('Woche', 0.1318359375), ('hat', 1.0546875), ('Judith', 2.296875), ('wieder', 4.6875), ('eine', 1.9296875), ('neue', 1.140625), ('Blume', 0.199188232421875), ('bekommen', 3.671875), (',', 2.625), ('weil', 2.84375), ('sie', 1.921875), ('von', 4.0625), ('einer', 2.125), ('Rosensorte', 11.23828125), ('begeistert', 4.694580078125), ('ist', 0.77734375), ('.', 1.1640625)]",3.671875
Letzten Monat hat Linda bei Judith eine neue Blume im Garten eingepflanzt.,"Vor einer Woche hat Linda wieder eine neue Blume eingegraben, weil sie von einer Rosensorte begeistert ist.",8,aii,bii,1,positive,31,eingegraben,78.5,4.4375,"[('Vor', 19.2578125), ('einer', 3.0625), ('Woche', 0.1318359375), ('hat', 1.0546875), ('Linda', 1.484375), ('wieder', 4.4375), ('eine', 2.15625), ('neue', 0.94140625), ('Blume', 0.08251953125), ('eingegraben', 10.51513671875), (',', 2.78125), ('weil', 3.140625), ('sie', 1.859375), ('von', 4.46875), ('einer', 2.25), ('Rosensorte', 14.7421875), ('begeistert', 3.6405029296875), ('ist', 1.421875), ('.', 1.234375)]",10.51513671875
Letzten Monat hat Linda bei Judith eine neue Blume im Garten eingepflanzt.,"Vor einer Woche hat Judith wieder eine neue Blume eingegraben, weil sie von einer Rosensorte begeistert ist.",8,aii,bii,2,neutral,31,eingegraben,77.5,4.6875,"[('Vor', 19.2578125), ('einer', 3.0625), ('Woche', 0.1318359375), ('hat', 1.0546875), ('Judith', 2.296875), ('wieder', 4.6875), ('eine', 1.9296875), ('neue', 1.140625), ('Blume', 0.199188232421875), ('eingegraben', 10.51513671875), (',', 2.53125), ('weil', 2.65625), ('sie', 1.90625), ('von', 4.3125), ('einer', 2.390625), ('Rosensorte', 13.265625), ('begeistert', 3.929656982421875), ('ist', 1.15625), ('.', 1.21875)]",10.51513671875
Vor einem Jahr hat Judith für Timo ein teures Konzertticket bestellt.,"Vor vier Wochen hat Timo wieder ein teures Konzertticket bekommen, weil sie mit einem Freund feiern will.",9,ai,bi,1,positive,32,bekommen,72.5,5.9375,"[('Vor', 17.97900390625), ('vier', 3.296875), ('Wochen', 1.6875), ('hat', 0.248046875), ('Timo', 1.039031982421875), ('wieder', 5.9375), ('ein', 2.09375), ('teures', 3.65625), ('Konzertticket', 0.2177734375), ('bekommen', 5.1875), (',', 4.0), ('weil', 2.34375), ('sie', 4.65625), ('mit', 4.65625), ('einem', 2.8125), ('Freund', 0.7890625), ('feiern', 5.708953857421875), ('will', 4.4375), ('.', 1.546875)]",5.1875
Vor einem Jahr hat Judith für Timo ein teures Konzertticket bestellt.,"Vor vier Wochen hat Judith wieder ein teures Konzertticket bekommen, weil er mit einem Freund feiern will.",9,ai,bi,2,neutral,32,bekommen,72.5,6.5,"[('Vor', 17.97900390625), ('vier', 3.296875), ('Wochen', 1.6875), ('hat', 0.248046875), ('Judith', 1.40625), ('wieder', 6.5), ('ein', 1.8359375), ('teures', 2.015625), ('Konzertticket', 0.1473388671875), ('bekommen', 7.34375), (',', 3.84375), ('weil', 2.265625), ('er', 5.15625), ('mit', 4.71875), ('einem', 2.5625), ('Freund', 1.1953125), ('feiern', 5.638671875), ('will', 3.375), ('.', 1.515625)]",7.34375
Vor einem Jahr hat Judith für Timo ein teures Konzertticket bestellt.,"Vor vier Wochen hat Timo wieder ein teures Konzertticket erworben, weil sie mit einem Freund feiern will.",9,ai,bii,1,neutral,33,erworben,73.5,5.9375,"[('Vor', 17.97900390625), ('vier', 3.296875), ('Wochen', 1.6875), ('hat', 0.248046875), ('Timo', 1.039031982421875), ('wieder', 5.9375), ('ein', 2.09375), ('teures', 3.65625), ('Konzertticket', 0.2177734375), ('erworben', 6.6953125), (',', 4.75), ('weil', 2.921875), ('sie', 4.46875), ('mit', 4.53125), ('einem', 2.8125), ('Freund', 0.6015625), ('feiern', 5.90234375), ('will', 3.5), ('.', 1.40625)]",6.6953125
Vor einem Jahr hat Judith für Timo ein teures Konzertticket bestellt.,"Vor vier Wochen hat Judith wieder ein teures Konzertticket erworben, weil er mit einem Freund feiern will.",9,ai,bii,2,positive,33,erworben,74.0,6.5,"[('Vor', 17.97900390625), ('vier', 3.296875), ('Wochen', 1.6875), ('hat', 0.248046875), ('Judith', 1.40625), ('wieder', 6.5), ('ein', 1.8359375), ('teures', 2.015625), ('Konzertticket', 0.1473388671875), ('erworben', 8.509765625), (',', 4.53125), ('weil', 3.0625), ('er', 5.0625), ('mit', 4.78125), ('einem', 2.265625), ('Freund', 1.1015625), ('feiern', 5.603515625), ('will', 2.46875), ('.', 1.484375)]",8.509765625
Vor einem Jahr hat Timo für Judith ein teures Konzertticket bestellt.,"Vor vier Wochen hat Timo wieder ein teures Konzertticket bekommen, weil sie mit einem Freund feiern will.",9,aii,bi,1,neutral,34,bekommen,72.0,6.375,"[('Vor', 17.46484375), ('vier', 3.328125), ('Wochen', 1.78125), ('hat', 0.259765625), ('Timo', 0.7890625), ('wieder', 6.375), ('ein', 1.8515625), ('teures', 2.34375), ('Konzertticket', 0.188232421875), ('bekommen', 7.40625), (',', 4.0), ('weil', 2.21875), ('sie', 4.65625), ('mit', 4.125), ('einem', 2.90625), ('Freund', 0.70703125), ('feiern', 5.390625), ('will', 4.5625), ('.', 1.75)]",7.40625
Vor einem Jahr hat Timo für Judith ein teures Konzertticket bestellt.,"Vor vier Wochen hat Judith wieder ein teures Konzertticket bekommen, weil er mit einem Freund feiern will.",9,aii,bi,2,positive,34,bekommen,75.5,6.65625,"[('Vor', 17.46484375), ('vier', 3.328125), ('Wochen', 1.78125), ('hat', 0.259765625), ('Judith', 1.6640625), ('wieder', 6.65625), ('ein', 2.359375), ('teures', 3.46875), ('Konzertticket', 0.168701171875), ('bekommen', 5.65625), (',', 4.0625), ('weil', 2.53125), ('er', 5.1875), ('mit', 5.125), ('einem', 2.59375), ('Freund', 1.1796875), ('feiern', 5.777313232421875), ('will', 4.46875), ('.', 1.578125)]",5.65625
