id,premises,target_sentence,conclusion,gold_label,item_id,context,target,brace,condition,response_option,target_inferred,target_note,role_note,meta-llama/Llama-3.1-8B-Instruct_pred_label,meta-llama/Llama-3.1-8B-Instruct_p_entailment,meta-llama/Llama-3.1-8B-Instruct_p_neutral,meta-llama/Llama-3.1-8B-Instruct_p_contradiction
3_aii_bii2_cannot_say_pos,Letztes Jahr hat Thorsten Linda ein selbstgeschriebenes Lied vorgesungen.,"Vor drei Wochen hat Thorsten wieder ein selbstgeschriebenes Lied gesungen, als er bei einer Freundin daheim war.","Es lässt sich nicht sagen, wie oft Thorsten ein selbstgeschriebenes Lied gesungen hat.",unknown,3,aii,bii,2,positive,cannot say,False,,Linda/Thorsten: agent-first braces.,neutral,0.1114,0.5758,0.3128
4_ai_bi1_once_neu,Vorletzte Woche hat Linda Karl eine rote Rose geschenkt.,"Vor vier Tagen hat Linda wieder eine rote Rose bekommen, als sie zu einem Date verabredet war.",Linda hat einmal eine rote Rose bekommen.,entailment,4,ai,bi,1,neutral,once,False,,Linda/Karl: agent-first braces.,entailment,0.8398,0.0248,0.1354
4_ai_bi1_twice_neu,Vorletzte Woche hat Linda Karl eine rote Rose geschenkt.,"Vor vier Tagen hat Linda wieder eine rote Rose bekommen, als sie zu einem Date verabredet war.",Linda hat mindestens zweimal eine rote Rose bekommen.,unknown,4,ai,bi,1,neutral,twice,False,,Linda/Karl: agent-first braces.,entailment,0.908,0.0061,0.0859
4_ai_bi1_cannot_say_neu,Vorletzte Woche hat Linda Karl eine rote Rose geschenkt.,"Vor vier Tagen hat Linda wieder eine rote Rose bekommen, als sie zu einem Date verabredet war.","Es lässt sich nicht sagen, wie oft Linda eine rote Rose bekommen hat.",unknown,4,ai,bi,1,neutral,cannot say,False,,Linda/Karl: agent-first braces.,neutral,0.0976,0.6426,0.2598
4_ai_bi2_once_pos,Vorletzte Woche hat Linda Karl eine rote Rose geschenkt.,"Vor vier Tagen hat Karl wieder eine rote Rose bekommen, als er zu einem Date verabredet war.",Karl hat einmal eine rote Rose bekommen.,unknown,4,ai,bi,2,positive,once,False,,Linda/Karl: agent-first braces.,entailment,0.8159,0.027,0.1571
4_ai_bi2_twice_pos,Vorletzte Woche hat Linda Karl eine rote Rose geschenkt.,"Vor vier Tagen hat Karl wieder eine rote Rose bekommen, als er zu einem Date verabredet war.",Karl hat mindestens zweimal eine rote Rose bekommen.,entailment,4,ai,bi,2,positive,twice,False,,Linda/Karl: agent-first braces.,entailment,0.8874,0.0058,0.1067
4_ai_bi2_cannot_say_pos,Vorletzte Woche hat Linda Karl eine rote Rose geschenkt.,"Vor vier Tagen hat Karl wieder eine rote Rose bekommen, als er zu einem Date verabredet war.","Es lässt sich nicht sagen, wie oft Karl eine rote Rose bekommen hat.",unknown,4,ai,bi,2,positive,cannot say,False,,Linda/Karl: agent-first braces.,neutral,0.1034,0.6309,0.2657
4_ai_bii1_once_pos,Vorletzte Woche hat Linda Karl eine rote Rose geschenkt.,"Vor vier Tagen hat Linda wieder eine rote Rose vergeben, als sie zu einem Date verabredet war.",Linda hat einmal eine rote Rose vergeben.,unknown,4,ai,bii,1,positive,once,False,,Linda/Karl: agent-first braces.,entailment,0.7498,0.0441,0.2061
4_ai_bii1_twice_pos,Vorletzte Woche hat Linda Karl eine rote Rose geschenkt.,"Vor vier Tagen hat Linda wieder eine rote Rose vergeben, als sie zu einem Date verabredet war.",Linda hat mindestens zweimal eine rote Rose vergeben.,entailment,4,ai,bii,1,positive,twice,False,,Linda/Karl: agent-first braces.,entailment,0.8356,0.025,0.1394
4_ai_bii1_cannot_say_pos,Vorletzte Woche hat Linda Karl eine rote Rose geschenkt.,"Vor vier Tagen hat Linda wieder eine rote Rose vergeben, als sie zu einem Date verabredet war.","Es lässt sich nicht sagen, wie oft Linda eine rote Rose vergeben hat.",unknown,4,ai,bii,1,positive,cannot say,False,,Linda/Karl: agent-first braces.,neutral,0.0984,0.6597,0.242
4_ai_bii2_once_neu,Vorletzte Woche hat Linda Karl eine rote Rose geschenkt.,"Vor vier Tagen hat Karl wieder eine rote Rose vergeben, als er zu einem Date verabredet war.",Karl hat einmal eine rote Rose vergeben.,entailment,4,ai,bii,2,neutral,once,False,,Linda/Karl: agent-first braces.,entailment,0.7394,0.0305,0.2301
4_ai_bii2_twice_neu,Vorletzte Woche hat Linda Karl eine rote Rose geschenkt.,"Vor vier Tagen hat Karl wieder eine rote Rose vergeben, als er zu einem Date verabredet war.",Karl hat mindestens zweimal eine rote Rose vergeben.,unknown,4,ai,bii,2,neutral,twice,False,,Linda/Karl: agent-first braces.,entailment,0.7955,0.0264,0.1781
4_ai_bii2_cannot_say_neu,Vorletzte Woche hat Linda Karl eine rote Rose geschenkt.,"Vor vier Tagen hat Karl wieder eine rote Rose vergeben, als er zu einem Date verabredet war.","Es lässt sich nicht sagen, wie oft Karl eine rote Rose vergeben hat.",unknown,4,ai,bii,2,neutral,cannot say,False,,Linda/Karl: agent-first braces.,neutral,0.0984,0.6599,0.2417
4_aii_bi1_once_pos,Vorletzte Woche hat Karl Linda eine rote Rose geschenkt.,"Vor vier Tagen hat Linda wieder eine rote Rose bekommen, als sie zu einem Date verabredet war.",Linda hat einmal eine rote Rose bekommen.,unknown,4,aii,bi,1,positive,once,False,,Linda/Karl: agent-first braces.,entailment,0.8486,0.0219,0.1295
4_aii_bi1_twice_pos,Vorletzte Woche hat Karl Linda eine rote Rose geschenkt.,"Vor vier Tagen hat Linda wieder eine rote Rose bekommen, als sie zu einem Date verabredet war.",Linda hat mindestens zweimal eine rote Rose bekommen.,entailment,4,aii,bi,1,positive,twice,False,,Linda/Karl: agent-first braces.,entailment,0.9159,0.0056,0.0785
4_aii_bi1_cannot_say_pos,Vorletzte Woche hat Karl Linda eine rote Rose geschenkt.,"Vor vier Tagen hat Linda wieder eine rote Rose bekommen, als sie zu einem Date verabredet war.","Es lässt sich nicht sagen, wie oft Linda eine rote Rose bekommen hat.",unknown,4,aii,bi,1,positive,cannot say,False,,Linda/Karl: agent-first braces.,neutral,0.0968,0.6527,0.2505
4_aii_bi2_once_neu,Vorletzte Woche hat Karl Linda eine rote Rose geschenkt.,"Vor vier Tagen hat Karl wieder eine rote Rose bekommen, als er zu einem Date verabredet war.",Karl hat einmal eine rote Rose bekommen.,entailment,4,aii,bi,2,neutral,once,False,,Linda/Karl: agent-first braces.,entailment,0.8359,0.0192,0.1449
4_aii_bi2_twice_neu,Vorletzte Woche hat Karl Linda eine rote Rose geschenkt.,"Vor vier Tagen hat Karl wieder eine rote Rose bekommen, als er zu einem Date verabredet war.",Karl hat mindestens zweimal eine rote Rose bekommen.,unknown,4,aii,bi,2,neutral,twice,False,,Linda/Karl: agent-first braces.,entailment,0.9133,0.0038,0.0829
4_aii_bi2_cannot_say_neu,Vorletzte Woche hat Karl Linda eine rote Rose geschenkt.,"Vor vier Tagen hat Karl wieder eine rote Rose bekommen, als er zu einem Date verabredet war.","Es lässt sich nicht sagen, wie oft Karl eine rote Rose bekommen hat.",unknown,4,aii,bi,2,neutral,cannot say,False,,Linda/Karl: agent-first braces.,neutral,0.0936,0.665,0.2414
4_aii_bii1_once_neu,Vorletzte Woche hat Karl Linda eine rote Rose geschenkt.,"Vor vier Tagen hat Linda wieder eine rote Rose vergeben, als sie zu einem Date verabredet war.",Linda hat einmal eine rote Rose vergeben.,entailment,4,aii,bii,1,neutral,once,False,,Linda/Karl: agent-first braces.,entailment,0.7796,0.0369,0.1835
4_aii_bii1_twice_neu,Vorletzte Woche hat Karl Linda eine rote Rose geschenkt.,"Vor vier Tagen hat Linda wieder eine rote Rose vergeben, als sie zu einem Date verabredet war.",Linda hat mindestens zweimal eine rote Rose vergeben.,unknown,4,aii,bii,1,neutral,twice,False,,Linda/Karl: agent-first braces.,entailment,0.8576,0.0202,0.1222
4_aii_bii1_cannot_say_neu,Vorletzte Woche hat Karl Linda eine rote Rose geschenkt.,"Vor vier Tagen hat Linda wieder eine rote Rose vergeben, als sie zu einem Date verabredet war.","Es lässt sich nicht sagen, wie oft Linda eine rote Rose vergeben hat.",unknown,4,aii,bii,1,neutral,cannot say,False,,Linda/Karl: agent-first braces.,neutral,0.0947,0.6794,0.2259
4_aii_bii2_once_pos,Vorletzte Woche hat Karl Linda eine rote Rose geschenkt.,"Vor vier Tagen hat Karl wieder eine rote Rose vergeben, als er zu einem Date verabredet war.",Karl hat einmal eine rote Rose vergeben.,unknown,4,aii,bii,2,positive,once,False,,Linda/Karl: agent-first braces.,entailment,0.7762,0.014,0.2098
4_aii_bii2_twice_pos,Vorletzte Woche hat Karl Linda eine rote Rose geschenkt.,"Vor vier Tagen hat Karl wieder eine rote Rose vergeben, als er zu einem Date verabredet war.",Karl hat mindestens zweimal eine rote Rose vergeben.,entailment,4,aii,bii,2,positive,twice,False,,Linda/Karl: agent-first braces.,entailment,0.8544,0.0097,0.1359
4_aii_bii2_cannot_say_pos,Vorletzte Woche hat Karl Linda eine rote Rose geschenkt.,"Vor vier Tagen hat Karl wieder eine rote Rose vergeben, als er zu einem Date verabredet war.","Es lässt sich nicht sagen, wie oft Karl eine rote Rose vergeben hat.",unknown,4,aii,bii,2,positive,cannot say,False,,Linda/Karl: agent-first braces.,neutral,0.0947,0.6792,0.2261
5_ai_bi1_once_pos,Vor drei Wochen hat Linda Greta einen langen Brief geschrieben.,"Vor einer Woche hat Greta wieder einen langen Brief empfangen, weil sie auf eine Anzeige geantwortet hat.",Greta hat einmal einen langen Brief empfangen.,unknown,5,ai,bi,1,positive,once,False,,,entailment,0.4633,0.3552,0.1814
5_ai_bi1_twice_pos,Vor drei Wochen hat Linda Greta einen langen Brief geschrieben.,"Vor einer Woche hat Greta wieder einen langen Brief empfangen, weil sie auf eine Anzeige geantwortet hat.",Greta hat mindestens zweimal einen langen Brief empfangen.,entailment,5,ai,bi,1,positive,twice,False,,,entailment,0.8799,0.0338,0.0863
5_ai_bi1_cannot_say_pos,Vor drei Wochen hat Linda Greta einen langen Brief geschrieben.,"Vor einer Woche hat Greta wieder einen langen Brief empfangen, weil sie auf eine Anzeige geantwortet hat.","Es lässt sich nicht sagen, wie oft Greta einen langen Brief empfangen hat.",unknown,5,ai,bi,1,positive,cannot say,False,,,neutral,0.1096,0.6805,0.21
5_ai_bi2_once_neu,Vor drei Wochen hat Linda Greta einen langen Brief geschrieben.,"Vor einer Woche hat Linda wieder einen langen Brief empfangen, weil sie auf eine Anzeige geantwortet hat.",Linda hat einmal einen langen Brief empfangen.,entailment,5,ai,bi,2,neutral,once,False,,,entailment,0.5037,0.3071,0.1892
5_ai_bi2_twice_neu,Vor drei Wochen hat Linda Greta einen langen Brief geschrieben.,"Vor einer Woche hat Linda wieder einen langen Brief empfangen, weil sie auf eine Anzeige geantwortet hat.",Linda hat mindestens zweimal einen langen Brief empfangen.,unknown,5,ai,bi,2,neutral,twice,False,,,entailment,0.8953,0.0168,0.0879
5_ai_bi2_cannot_say_neu,Vor drei Wochen hat Linda Greta einen langen Brief geschrieben.,"Vor einer Woche hat Linda wieder einen langen Brief empfangen, weil sie auf eine Anzeige geantwortet hat.","Es lässt sich nicht sagen, wie oft Linda einen langen Brief empfangen hat.",unknown,5,ai,bi,2,neutral,cannot say,False,,,neutral,0.1002,0.6729,0.227
5_ai_bii1_once_neu,Vor drei Wochen hat Linda Greta einen langen Brief geschrieben.,"Vor einer Woche hat Greta wieder einen langen Brief verfasst, weil sie auf eine Anzeige geantwortet hat.",Greta hat einmal einen langen Brief verfasst.,entailment,5,ai,bii,1,neutral,once,False,,,neutral,0.2567,0.5372,0.2061
5_ai_bii1_twice_neu,Vor drei Wochen hat Linda Greta einen langen Brief geschrieben.,"Vor einer Woche hat Greta wieder einen langen Brief verfasst, weil sie auf eine Anzeige geantwortet hat.",Greta hat mindestens zweimal einen langen Brief verfasst.,unknown,5,ai,bii,1,neutral,twice,False,,,entailment,0.9332,0.0073,0.0595
5_ai_bii1_cannot_say_neu,Vor drei Wochen hat Linda Greta einen langen Brief geschrieben.,"Vor einer Woche hat Greta wieder einen langen Brief verfasst, weil sie auf eine Anzeige geantwortet hat.","Es lässt sich nicht sagen, wie oft Greta einen langen Brief verfasst hat.",unknown,5,ai,bii,1,neutral,cannot say,False,,,neutral,0.1176,0.6919,0.1904
5_ai_bii2_once_pos,Vor drei Wochen hat Linda Greta einen langen Brief geschrieben.,"Vor einer Woche hat Linda wieder einen langen Brief verfasst, weil sie auf eine Anzeige geantwortet hat.",Linda hat einmal einen langen Brief verfasst.,unknown,5,ai,bii,2,positive,once,False,,,neutral,0.2931,0.5086,0.1982
5_ai_bii2_twice_pos,Vor drei Wochen hat Linda Greta einen langen Brief geschrieben.,"Vor einer Woche hat Linda wieder einen langen Brief verfasst, weil sie auf eine Anzeige geantwortet hat.",Linda hat mindestens zweimal einen langen Brief verfasst.,entailment,5,ai,bii,2,positive,twice,False,,,entailment,0.9341,0.0039,0.062
5_ai_bii2_cannot_say_pos,Vor drei Wochen hat Linda Greta einen langen Brief geschrieben.,"Vor einer Woche hat Linda wieder einen langen Brief verfasst, weil sie auf eine Anzeige geantwortet hat.","Es lässt sich nicht sagen, wie oft Linda einen langen Brief verfasst hat.",unknown,5,ai,bii,2,positive,cannot say,False,,,neutral,0.1111,0.6856,0.2033
5_aii_bi1_once_neu,Vor drei Wochen hat Greta Linda einen langen Brief geschrieben.,"Vor einer Woche hat Greta wieder einen langen Brief empfangen, weil sie auf eine Anzeige geantwortet hat.",Greta hat einmal einen langen Brief empfangen.,entailment,5,aii,bi,1,neutral,once,False,,,entailment,0.4487,0.3681,0.1832
5_aii_bi1_twice_neu,Vor drei Wochen hat Greta Linda einen langen Brief geschrieben.,"Vor einer Woche hat Greta wieder einen langen Brief empfangen, weil sie auf eine Anzeige geantwortet hat.",Greta hat mindestens zweimal einen langen Brief empfangen.,unknown,5,aii,bi,1,neutral,twice,False,,,entailment,0.8904,0.0238,0.0858
5_aii_bi1_cannot_say_neu,Vor drei Wochen hat Greta Linda einen langen Brief geschrieben.,"Vor einer Woche hat Greta wieder einen langen Brief empfangen, weil sie auf eine Anzeige geantwortet hat.","Es lässt sich nicht sagen, wie oft Greta einen langen Brief empfangen hat.",unknown,5,aii,bi,1,neutral,cannot say,False,,,neutral,0.105,0.6848,0.2102
5_aii_bi2_once_pos,Vor drei Wochen hat Greta Linda einen langen Brief geschrieben.,"Vor einer Woche hat Linda wieder einen langen Brief empfangen, weil sie auf eine Anzeige geantwortet hat.",Linda hat einmal einen langen Brief empfangen.,unknown,5,aii,bi,2,positive,once,False,,,entailment,0.5197,0.2848,0.1955
5_aii_bi2_twice_pos,Vor drei Wochen hat Greta Linda einen langen Brief geschrieben.,"Vor einer Woche hat Linda wieder einen langen Brief empfangen, weil sie auf eine Anzeige geantwortet hat.",Linda hat mindestens zweimal einen langen Brief empfangen.,entailment,5,aii,bi,2,positive,twice,False,,,entailment,0.8844,0.0162,0.0994
5_aii_bi2_cannot_say_pos,Vor drei Wochen hat Greta Linda einen langen Brief geschrieben.,"Vor einer Woche hat Linda wieder einen langen Brief empfangen, weil sie auf eine Anzeige geantwortet hat.","Es lässt sich nicht sagen, wie oft Linda einen langen Brief empfangen hat.",unknown,5,aii,bi,2,positive,cannot say,False,,,neutral,0.0992,0.6679,0.2329
5_aii_bii1_once_pos,Vor drei Wochen hat Greta Linda einen langen Brief geschrieben.,"Vor einer Woche hat Greta wieder einen langen Brief verfasst, weil sie auf eine Anzeige geantwortet hat.",Greta hat einmal einen langen Brief verfasst.,unknown,5,aii,bii,1,positive,once,False,,,neutral,0.2279,0.5374,0.2346
5_aii_bii1_twice_pos,Vor drei Wochen hat Greta Linda einen langen Brief geschrieben.,"Vor einer Woche hat Greta wieder einen langen Brief verfasst, weil sie auf eine Anzeige geantwortet hat.",Greta hat mindestens zweimal einen langen Brief verfasst.,entailment,5,aii,bii,1,positive,twice,False,,,entailment,0.9436,0.0031,0.0532
5_aii_bii1_cannot_say_pos,Vor drei Wochen hat Greta Linda einen langen Brief geschrieben.,"Vor einer Woche hat Greta wieder einen langen Brief verfasst, weil sie auf eine Anzeige geantwortet hat.","Es lässt sich nicht sagen, wie oft Greta einen langen Brief verfasst hat.",unknown,5,aii,bii,1,positive,cannot say,False,,,neutral,0.117,0.6929,0.1901
5_aii_bii2_once_neu,Vor drei Wochen hat Greta Linda einen langen Brief geschrieben.,"Vor einer Woche hat Linda wieder einen langen Brief verfasst, weil sie auf eine Anzeige geantwortet hat.",Linda hat einmal einen langen Brief verfasst.,entailment,5,aii,bii,2,neutral,once,False,,,neutral,0.3133,0.4834,0.2032
5_aii_bii2_twice_neu,Vor drei Wochen hat Greta Linda einen langen Brief geschrieben.,"Vor einer Woche hat Linda wieder einen langen Brief verfasst, weil sie auf eine Anzeige geantwortet hat.",Linda hat mindestens zweimal einen langen Brief verfasst.,unknown,5,aii,bii,2,neutral,twice,False,,,entailment,0.9328,0.003,0.0641
5_aii_bii2_cannot_say_neu,Vor drei Wochen hat Greta Linda einen langen Brief geschrieben.,"Vor einer Woche hat Linda wieder einen langen Brief verfasst, weil sie auf eine Anzeige geantwortet hat.","Es lässt sich nicht sagen, wie oft Linda einen langen Brief verfasst hat.",unknown,5,aii,bii,2,neutral,cannot say,False,,,neutral,0.112,0.6659,0.2221
6_ai_bi1_once_pos,Vor zwei Monaten hat Judith für Tina einen leckeren Kuchen gebacken.,"Vor zwei Wochen hat Tina wieder einen leckeren Kuchen erhalten, weil sie zu einer Party eingeladen hatte.",Tina hat einmal einen leckeren Kuchen erhalten.,unknown,6,ai,bi,1,positive,once,False,,,entailment,0.8489,0.0278,0.1233
6_ai_bi1_twice_pos,Vor zwei Monaten hat Judith für Tina einen leckeren Kuchen gebacken.,"Vor zwei Wochen hat Tina wieder einen leckeren Kuchen erhalten, weil sie zu einer Party eingeladen hatte.",Tina hat mindestens zweimal einen leckeren Kuchen erhalten.,entailment,6,ai,bi,1,positive,twice,False,,,entailment,0.9316,0.005,0.0633
6_ai_bi1_cannot_say_pos,Vor zwei Monaten hat Judith für Tina einen leckeren Kuchen gebacken.,"Vor zwei Wochen hat Tina wieder einen leckeren Kuchen erhalten, weil sie zu einer Party eingeladen hatte.","Es lässt sich nicht sagen, wie oft Tina einen leckeren Kuchen erhalten hat.",unknown,6,ai,bi,1,positive,cannot say,False,,,neutral,0.1153,0.637,0.2478
6_ai_bi2_once_neu,Vor zwei Monaten hat Judith für Tina einen leckeren Kuchen gebacken.,"Vor zwei Wochen hat Judith wieder einen leckeren Kuchen erhalten, weil sie zu einer Party eingeladen hatte.",Judith hat einmal einen leckeren Kuchen erhalten.,entailment,6,ai,bi,2,neutral,once,False,,,entailment,0.8343,0.0241,0.1416
6_ai_bi2_twice_neu,Vor zwei Monaten hat Judith für Tina einen leckeren Kuchen gebacken.,"Vor zwei Wochen hat Judith wieder einen leckeren Kuchen erhalten, weil sie zu einer Party eingeladen hatte.",Judith hat mindestens zweimal einen leckeren Kuchen erhalten.,unknown,6,ai,bi,2,neutral,twice,False,,,entailment,0.9215,0.0049,0.0736
6_ai_bi2_cannot_say_neu,Vor zwei Monaten hat Judith für Tina einen leckeren Kuchen gebacken.,"Vor zwei Wochen hat Judith wieder einen leckeren Kuchen erhalten, weil sie zu einer Party eingeladen hatte.","Es lässt sich nicht sagen, wie oft Judith einen leckeren Kuchen erhalten hat.",unknown,6,ai,bi,2,neutral,cannot say,False,,,neutral,0.1105,0.6424,0.2471
6_ai_bii1_once_neu,Vor zwei Monaten hat Judith für Tina einen leckeren Kuchen gebacken.,"Vor zwei Wochen hat Tina wieder einen leckeren Kuchen gemacht, weil sie zu einer Party eingeladen hatte.",Tina hat einmal einen leckeren Kuchen gemacht.,entailment,6,ai,bii,1,neutral,once,False,,,entailment,0.8671,0.0226,0.1103
6_ai_bii1_twice_neu,Vor zwei Monaten hat Judith für Tina einen leckeren Kuchen gebacken.,"Vor zwei Wochen hat Tina wieder einen leckeren Kuchen gemacht, weil sie zu einer Party eingeladen hatte.",Tina hat mindestens zweimal einen leckeren Kuchen gemacht.,unknown,6,ai,bii,1,neutral,twice,False,,,entailment,0.9309,0.0057,0.0634
6_ai_bii1_cannot_say_neu,Vor zwei Monaten hat Judith für Tina einen leckeren Kuchen gebacken.,"Vor zwei Wochen hat Tina wieder einen leckeren Kuchen gemacht, weil sie zu einer Party eingeladen hatte.","Es lässt sich nicht sagen, wie oft Tina einen leckeren Kuchen gemacht hat.",unknown,6,ai,bii,1,neutral,cannot say,False,,,neutral,0.1081,0.6566,0.2354
6_ai_bii2_once_pos,Vor zwei Monaten hat Judith für Tina einen leckeren Kuchen gebacken.,"Vor zwei Wochen hat Judith wieder einen leckeren Kuchen gemacht, weil sie zu einer Party eingeladen hatte.",Judith hat einmal einen leckeren Kuchen gemacht.,unknown,6,ai,bii,2,positive,once,False,,,entailment,0.8954,0.0068,0.0978
