id,premises,target_sentence,conclusion,gold_label,item_id,context,target,brace,condition,response_option,target_inferred,target_note,role_note,google/gemma-3-12b-it_pred_label,google/gemma-3-12b-it_p_entailment,google/gemma-3-12b-it_p_neutral,google/gemma-3-12b-it_p_contradiction
4_ai_bi1_once_neu,Vorletzte Woche hat Linda Karl eine rote Rose geschenkt.,"Vor vier Tagen hat Linda wieder eine rote Rose bekommen, als sie zu einem Date verabredet war.",Linda hat einmal eine rote Rose bekommen.,entailment,4,ai,bi,1,neutral,once,False,,Linda/Karl: agent-first braces.,entailment,0.9999,0.0,0.0001
4_ai_bi1_twice_neu,Vorletzte Woche hat Linda Karl eine rote Rose geschenkt.,"Vor vier Tagen hat Linda wieder eine rote Rose bekommen, als sie zu einem Date verabredet war.",Linda hat mindestens zweimal eine rote Rose bekommen.,unknown,4,ai,bi,1,neutral,twice,False,,Linda/Karl: agent-first braces.,entailment,1.0,0.0,0.0
4_ai_bi1_cannot_say_neu,Vorletzte Woche hat Linda Karl eine rote Rose geschenkt.,"Vor vier Tagen hat Linda wieder eine rote Rose bekommen, als sie zu einem Date verabredet war.","Es lässt sich nicht sagen, wie oft Linda eine rote Rose bekommen hat.",unknown,4,ai,bi,1,neutral,cannot say,False,,Linda/Karl: agent-first braces.,neutral,0.1299,0.8041,0.066
4_ai_bi2_once_pos,Vorletzte Woche hat Linda Karl eine rote Rose geschenkt.,"Vor vier Tagen hat Karl wieder eine rote Rose bekommen, als er zu einem Date verabredet war.",Karl hat einmal eine rote Rose bekommen.,unknown,4,ai,bi,2,positive,once,False,,Linda/Karl: agent-first braces.,entailment,1.0,0.0,0.0
4_ai_bi2_twice_pos,Vorletzte Woche hat Linda Karl eine rote Rose geschenkt.,"Vor vier Tagen hat Karl wieder eine rote Rose bekommen, als er zu einem Date verabredet war.",Karl hat mindestens zweimal eine rote Rose bekommen.,entailment,4,ai,bi,2,positive,twice,False,,Linda/Karl: agent-first braces.,entailment,1.0,0.0,0.0
4_ai_bi2_cannot_say_pos,Vorletzte Woche hat Linda Karl eine rote Rose geschenkt.,"Vor vier Tagen hat Karl wieder eine rote Rose bekommen, als er zu einem Date verabredet war.","Es lässt sich nicht sagen, wie oft Karl eine rote Rose bekommen hat.",unknown,4,ai,bi,2,positive,cannot say,False,,Linda/Karl: agent-first braces.,neutral,0.1142,0.7681,0.1178
4_ai_bii1_once_pos,Vorletzte Woche hat Linda Karl eine rote Rose geschenkt.,"Vor vier Tagen hat Linda wieder eine rote Rose vergeben, als sie zu einem Date verabredet war.",Linda hat einmal eine rote Rose vergeben.,unknown,4,ai,bii,1,positive,once,False,,Linda/Karl: agent-first braces.,entailment,0.9999,0.0,0.0001
4_ai_bii1_twice_pos,Vorletzte Woche hat Linda Karl eine rote Rose geschenkt.,"Vor vier Tagen hat Linda wieder eine rote Rose vergeben, als sie zu einem Date verabredet war.",Linda hat mindestens zweimal eine rote Rose vergeben.,entailment,4,ai,bii,1,positive,twice,False,,Linda/Karl: agent-first braces.,entailment,1.0,0.0,0.0
4_ai_bii1_cannot_say_pos,Vorletzte Woche hat Linda Karl eine rote Rose geschenkt.,"Vor vier Tagen hat Linda wieder eine rote Rose vergeben, als sie zu einem Date verabredet war.","Es lässt sich nicht sagen, wie oft Linda eine rote Rose vergeben hat.",unknown,4,ai,bii,1,positive,cannot say,False,,Linda/Karl: agent-first braces.,neutral,0.0591,0.925,0.0159
4_ai_bii2_once_neu,Vorletzte Woche hat Linda Karl eine rote Rose geschenkt.,"Vor vier Tagen hat Karl wieder eine rote Rose vergeben, als er zu einem Date verabredet war.",Karl hat einmal eine rote Rose vergeben.,entailment,4,ai,bii,2,neutral,once,False,,Linda/Karl: agent-first braces.,entailment,0.9999,0.0,0.0001
4_ai_bii2_twice_neu,Vorletzte Woche hat Linda Karl eine rote Rose geschenkt.,"Vor vier Tagen hat Karl wieder eine rote Rose vergeben, als er zu einem Date verabredet war.",Karl hat mindestens zweimal eine rote Rose vergeben.,unknown,4,ai,bii,2,neutral,twice,False,,Linda/Karl: agent-first braces.,entailment,1.0,0.0,0.0
4_ai_bii2_cannot_say_neu,Vorletzte Woche hat Linda Karl eine rote Rose geschenkt.,"Vor vier Tagen hat Karl wieder eine rote Rose vergeben, als er zu einem Date verabredet war.","Es lässt sich nicht sagen, wie oft Karl eine rote Rose vergeben hat.",unknown,4,ai,bii,2,neutral,cannot say,False,,Linda/Karl: agent-first braces.,neutral,0.0496,0.9378,0.0127
4_aii_bi1_once_pos,Vorletzte Woche hat Karl Linda eine rote Rose geschenkt.,"Vor vier Tagen hat Linda wieder eine rote Rose bekommen, als sie zu einem Date verabredet war.",Linda hat einmal eine rote Rose bekommen.,unknown,4,aii,bi,1,positive,once,False,,Linda/Karl: agent-first braces.,entailment,1.0,0.0,0.0
4_aii_bi1_twice_pos,Vorletzte Woche hat Karl Linda eine rote Rose geschenkt.,"Vor vier Tagen hat Linda wieder eine rote Rose bekommen, als sie zu einem Date verabredet war.",Linda hat mindestens zweimal eine rote Rose bekommen.,entailment,4,aii,bi,1,positive,twice,False,,Linda/Karl: agent-first braces.,entailment,1.0,0.0,0.0
4_aii_bi1_cannot_say_pos,Vorletzte Woche hat Karl Linda eine rote Rose geschenkt.,"Vor vier Tagen hat Linda wieder eine rote Rose bekommen, als sie zu einem Date verabredet war.","Es lässt sich nicht sagen, wie oft Linda eine rote Rose bekommen hat.",unknown,4,aii,bi,1,positive,cannot say,False,,Linda/Karl: agent-first braces.,neutral,0.1074,0.8063,0.0863
4_aii_bi2_once_neu,Vorletzte Woche hat Karl Linda eine rote Rose geschenkt.,"Vor vier Tagen hat Karl wieder eine rote Rose bekommen, als er zu einem Date verabredet war.",Karl hat einmal eine rote Rose bekommen.,entailment,4,aii,bi,2,neutral,once,False,,Linda/Karl: agent-first braces.,entailment,0.9998,0.0,0.0002
4_aii_bi2_twice_neu,Vorletzte Woche hat Karl Linda eine rote Rose geschenkt.,"Vor vier Tagen hat Karl wieder eine rote Rose bekommen, als er zu einem Date verabredet war.",Karl hat mindestens zweimal eine rote Rose bekommen.,unknown,4,aii,bi,2,neutral,twice,False,,Linda/Karl: agent-first braces.,entailment,1.0,0.0,0.0
4_aii_bi2_cannot_say_neu,Vorletzte Woche hat Karl Linda eine rote Rose geschenkt.,"Vor vier Tagen hat Karl wieder eine rote Rose bekommen, als er zu einem Date verabredet war.","Es lässt sich nicht sagen, wie oft Karl eine rote Rose bekommen hat.",unknown,4,aii,bi,2,neutral,cannot say,False,,Linda/Karl: agent-first braces.,neutral,0.1357,0.8059,0.0584
4_aii_bii1_once_neu,Vorletzte Woche hat Karl Linda eine rote Rose geschenkt.,"Vor vier Tagen hat Linda wieder eine rote Rose vergeben, als sie zu einem Date verabredet war.",Linda hat einmal eine rote Rose vergeben.,entailment,4,aii,bii,1,neutral,once,False,,Linda/Karl: agent-first braces.,entailment,1.0,0.0,0.0
4_aii_bii1_twice_neu,Vorletzte Woche hat Karl Linda eine rote Rose geschenkt.,"Vor vier Tagen hat Linda wieder eine rote Rose vergeben, als sie zu einem Date verabredet war.",Linda hat mindestens zweimal eine rote Rose vergeben.,unknown,4,aii,bii,1,neutral,twice,False,,Linda/Karl: agent-first braces.,entailment,1.0,0.0,0.0
4_aii_bii1_cannot_say_neu,Vorletzte Woche hat Karl Linda eine rote Rose geschenkt.,"Vor vier Tagen hat Linda wieder eine rote Rose vergeben, als sie zu einem Date verabredet war.","Es lässt sich nicht sagen, wie oft Linda eine rote Rose vergeben hat.",unknown,4,aii,bii,1,neutral,cannot say,False,,Linda/Karl: agent-first braces.,neutral,0.037,0.955,0.008
4_aii_bii2_once_pos,Vorletzte Woche hat Karl Linda eine rote Rose geschenkt.,"Vor vier Tagen hat Karl wieder eine rote Rose vergeben, als er zu einem Date verabredet war.",Karl hat einmal eine rote Rose vergeben.,unknown,4,aii,bii,2,positive,once,False,,Linda/Karl: agent-first braces.,entailment,0.9999,0.0,0.0001
4_aii_bii2_twice_pos,Vorletzte Woche hat Karl Linda eine rote Rose geschenkt.,"Vor vier Tagen hat Karl wieder eine rote Rose vergeben, als er zu einem Date verabredet war.",Karl hat mindestens zweimal eine rote Rose vergeben.,entailment,4,aii,bii,2,positive,twice,False,,Linda/Karl: agent-first braces.,entailment,1.0,0.0,0.0
4_aii_bii2_cannot_say_pos,Vorletzte Woche hat Karl Linda eine rote Rose geschenkt.,"Vor vier Tagen hat Karl wieder eine rote Rose vergeben, als er zu einem Date verabredet war.","Es lässt sich nicht sagen, wie oft Karl eine rote Rose vergeben hat.",unknown,4,aii,bii,2,positive,cannot say,False,,Linda/Karl: agent-first braces.,neutral,0.0688,0.9111,0.0201
5_ai_bi1_once_pos,Vor drei Wochen hat Linda Greta einen langen Brief geschrieben.,"Vor einer Woche hat Greta wieder einen langen Brief empfangen, weil sie auf eine Anzeige geantwortet hat.",Greta hat einmal einen langen Brief empfangen.,unknown,5,ai,bi,1,positive,once,False,,,entailment,1.0,0.0,0.0
5_ai_bi1_twice_pos,Vor drei Wochen hat Linda Greta einen langen Brief geschrieben.,"Vor einer Woche hat Greta wieder einen langen Brief empfangen, weil sie auf eine Anzeige geantwortet hat.",Greta hat mindestens zweimal einen langen Brief empfangen.,entailment,5,ai,bi,1,positive,twice,False,,,entailment,0.9999,0.0,0.0001
5_ai_bi1_cannot_say_pos,Vor drei Wochen hat Linda Greta einen langen Brief geschrieben.,"Vor einer Woche hat Greta wieder einen langen Brief empfangen, weil sie auf eine Anzeige geantwortet hat.","Es lässt sich nicht sagen, wie oft Greta einen langen Brief empfangen hat.",unknown,5,ai,bi,1,positive,cannot say,False,,,neutral,0.0502,0.9174,0.0324
5_ai_bi2_once_neu,Vor drei Wochen hat Linda Greta einen langen Brief geschrieben.,"Vor einer Woche hat Linda wieder einen langen Brief empfangen, weil sie auf eine Anzeige geantwortet hat.",Linda hat einmal einen langen Brief empfangen.,entailment,5,ai,bi,2,neutral,once,False,,,entailment,0.9999,0.0,0.0001
5_ai_bi2_twice_neu,Vor drei Wochen hat Linda Greta einen langen Brief geschrieben.,"Vor einer Woche hat Linda wieder einen langen Brief empfangen, weil sie auf eine Anzeige geantwortet hat.",Linda hat mindestens zweimal einen langen Brief empfangen.,unknown,5,ai,bi,2,neutral,twice,False,,,entailment,0.9999,0.0,0.0001
5_ai_bi2_cannot_say_neu,Vor drei Wochen hat Linda Greta einen langen Brief geschrieben.,"Vor einer Woche hat Linda wieder einen langen Brief empfangen, weil sie auf eine Anzeige geantwortet hat.","Es lässt sich nicht sagen, wie oft Linda einen langen Brief empfangen hat.",unknown,5,ai,bi,2,neutral,cannot say,False,,,neutral,0.064,0.911,0.025
5_ai_bii1_once_neu,Vor drei Wochen hat Linda Greta einen langen Brief geschrieben.,"Vor einer Woche hat Greta wieder einen langen Brief verfasst, weil sie auf eine Anzeige geantwortet hat.",Greta hat einmal einen langen Brief verfasst.,entailment,5,ai,bii,1,neutral,once,False,,,entailment,0.9999,0.0,0.0001
5_ai_bii1_twice_neu,Vor drei Wochen hat Linda Greta einen langen Brief geschrieben.,"Vor einer Woche hat Greta wieder einen langen Brief verfasst, weil sie auf eine Anzeige geantwortet hat.",Greta hat mindestens zweimal einen langen Brief verfasst.,unknown,5,ai,bii,1,neutral,twice,False,,,entailment,1.0,0.0,0.0
5_ai_bii1_cannot_say_neu,Vor drei Wochen hat Linda Greta einen langen Brief geschrieben.,"Vor einer Woche hat Greta wieder einen langen Brief verfasst, weil sie auf eine Anzeige geantwortet hat.","Es lässt sich nicht sagen, wie oft Greta einen langen Brief verfasst hat.",unknown,5,ai,bii,1,neutral,cannot say,False,,,neutral,0.132,0.7361,0.132
5_ai_bii2_once_pos,Vor drei Wochen hat Linda Greta einen langen Brief geschrieben.,"Vor einer Woche hat Linda wieder einen langen Brief verfasst, weil sie auf eine Anzeige geantwortet hat.",Linda hat einmal einen langen Brief verfasst.,unknown,5,ai,bii,2,positive,once,False,,,entailment,0.9999,0.0,0.0001
5_ai_bii2_twice_pos,Vor drei Wochen hat Linda Greta einen langen Brief geschrieben.,"Vor einer Woche hat Linda wieder einen langen Brief verfasst, weil sie auf eine Anzeige geantwortet hat.",Linda hat mindestens zweimal einen langen Brief verfasst.,entailment,5,ai,bii,2,positive,twice,False,,,entailment,1.0,0.0,0.0
5_ai_bii2_cannot_say_pos,Vor drei Wochen hat Linda Greta einen langen Brief geschrieben.,"Vor einer Woche hat Linda wieder einen langen Brief verfasst, weil sie auf eine Anzeige geantwortet hat.","Es lässt sich nicht sagen, wie oft Linda einen langen Brief verfasst hat.",unknown,5,ai,bii,2,positive,cannot say,False,,,neutral,0.1796,0.6333,0.1872
5_aii_bi1_once_neu,Vor drei Wochen hat Greta Linda einen langen Brief geschrieben.,"Vor einer Woche hat Greta wieder einen langen Brief empfangen, weil sie auf eine Anzeige geantwortet hat.",Greta hat einmal einen langen Brief empfangen.,entailment,5,aii,bi,1,neutral,once,False,,,entailment,0.9999,0.0,0.0001
5_aii_bi1_twice_neu,Vor drei Wochen hat Greta Linda einen langen Brief geschrieben.,"Vor einer Woche hat Greta wieder einen langen Brief empfangen, weil sie auf eine Anzeige geantwortet hat.",Greta hat mindestens zweimal einen langen Brief empfangen.,unknown,5,aii,bi,1,neutral,twice,False,,,entailment,0.9998,0.0,0.0002
5_aii_bi1_cannot_say_neu,Vor drei Wochen hat Greta Linda einen langen Brief geschrieben.,"Vor einer Woche hat Greta wieder einen langen Brief empfangen, weil sie auf eine Anzeige geantwortet hat.","Es lässt sich nicht sagen, wie oft Greta einen langen Brief empfangen hat.",unknown,5,aii,bi,1,neutral,cannot say,False,,,neutral,0.0455,0.935,0.0196
5_aii_bi2_once_pos,Vor drei Wochen hat Greta Linda einen langen Brief geschrieben.,"Vor einer Woche hat Linda wieder einen langen Brief empfangen, weil sie auf eine Anzeige geantwortet hat.",Linda hat einmal einen langen Brief empfangen.,unknown,5,aii,bi,2,positive,once,False,,,entailment,1.0,0.0,0.0
5_aii_bi2_twice_pos,Vor drei Wochen hat Greta Linda einen langen Brief geschrieben.,"Vor einer Woche hat Linda wieder einen langen Brief empfangen, weil sie auf eine Anzeige geantwortet hat.",Linda hat mindestens zweimal einen langen Brief empfangen.,entailment,5,aii,bi,2,positive,twice,False,,,entailment,0.9999,0.0,0.0001
5_aii_bi2_cannot_say_pos,Vor drei Wochen hat Greta Linda einen langen Brief geschrieben.,"Vor einer Woche hat Linda wieder einen langen Brief empfangen, weil sie auf eine Anzeige geantwortet hat.","Es lässt sich nicht sagen, wie oft Linda einen langen Brief empfangen hat.",unknown,5,aii,bi,2,positive,cannot say,False,,,neutral,0.0303,0.9609,0.0088
5_aii_bii1_once_pos,Vor drei Wochen hat Greta Linda einen langen Brief geschrieben.,"Vor einer Woche hat Greta wieder einen langen Brief verfasst, weil sie auf eine Anzeige geantwortet hat.",Greta hat einmal einen langen Brief verfasst.,unknown,5,aii,bii,1,positive,once,False,,,entailment,0.9999,0.0,0.0001
5_aii_bii1_twice_pos,Vor drei Wochen hat Greta Linda einen langen Brief geschrieben.,"Vor einer Woche hat Greta wieder einen langen Brief verfasst, weil sie auf eine Anzeige geantwortet hat.",Greta hat mindestens zweimal einen langen Brief verfasst.,entailment,5,aii,bii,1,positive,twice,False,,,entailment,1.0,0.0,0.0
5_aii_bii1_cannot_say_pos,Vor drei Wochen hat Greta Linda einen langen Brief geschrieben.,"Vor einer Woche hat Greta wieder einen langen Brief verfasst, weil sie auf eine Anzeige geantwortet hat.","Es lässt sich nicht sagen, wie oft Greta einen langen Brief verfasst hat.",unknown,5,aii,bii,1,positive,cannot say,False,,,neutral,0.1773,0.5753,0.2474
5_aii_bii2_once_neu,Vor drei Wochen hat Greta Linda einen langen Brief geschrieben.,"Vor einer Woche hat Linda wieder einen langen Brief verfasst, weil sie auf eine Anzeige geantwortet hat.",Linda hat einmal einen langen Brief verfasst.,entailment,5,aii,bii,2,neutral,once,False,,,entailment,0.9999,0.0,0.0001
5_aii_bii2_twice_neu,Vor drei Wochen hat Greta Linda einen langen Brief geschrieben.,"Vor einer Woche hat Linda wieder einen langen Brief verfasst, weil sie auf eine Anzeige geantwortet hat.",Linda hat mindestens zweimal einen langen Brief verfasst.,unknown,5,aii,bii,2,neutral,twice,False,,,entailment,1.0,0.0,0.0
5_aii_bii2_cannot_say_neu,Vor drei Wochen hat Greta Linda einen langen Brief geschrieben.,"Vor einer Woche hat Linda wieder einen langen Brief verfasst, weil sie auf eine Anzeige geantwortet hat.","Es lässt sich nicht sagen, wie oft Linda einen langen Brief verfasst hat.",unknown,5,aii,bii,2,neutral,cannot say,False,,,neutral,0.1055,0.8256,0.0688
6_ai_bi1_once_pos,Vor zwei Monaten hat Judith für Tina einen leckeren Kuchen gebacken.,"Vor zwei Wochen hat Tina wieder einen leckeren Kuchen erhalten, weil sie zu einer Party eingeladen hatte.",Tina hat einmal einen leckeren Kuchen erhalten.,unknown,6,ai,bi,1,positive,once,False,,,entailment,1.0,0.0,0.0
6_ai_bi1_twice_pos,Vor zwei Monaten hat Judith für Tina einen leckeren Kuchen gebacken.,"Vor zwei Wochen hat Tina wieder einen leckeren Kuchen erhalten, weil sie zu einer Party eingeladen hatte.",Tina hat mindestens zweimal einen leckeren Kuchen erhalten.,entailment,6,ai,bi,1,positive,twice,False,,,entailment,1.0,0.0,0.0
6_ai_bi1_cannot_say_pos,Vor zwei Monaten hat Judith für Tina einen leckeren Kuchen gebacken.,"Vor zwei Wochen hat Tina wieder einen leckeren Kuchen erhalten, weil sie zu einer Party eingeladen hatte.","Es lässt sich nicht sagen, wie oft Tina einen leckeren Kuchen erhalten hat.",unknown,6,ai,bi,1,positive,cannot say,False,,,neutral,0.0373,0.9222,0.0405
6_ai_bi2_once_neu,Vor zwei Monaten hat Judith für Tina einen leckeren Kuchen gebacken.,"Vor zwei Wochen hat Judith wieder einen leckeren Kuchen erhalten, weil sie zu einer Party eingeladen hatte.",Judith hat einmal einen leckeren Kuchen erhalten.,entailment,6,ai,bi,2,neutral,once,False,,,entailment,0.9999,0.0,0.0001
6_ai_bi2_twice_neu,Vor zwei Monaten hat Judith für Tina einen leckeren Kuchen gebacken.,"Vor zwei Wochen hat Judith wieder einen leckeren Kuchen erhalten, weil sie zu einer Party eingeladen hatte.",Judith hat mindestens zweimal einen leckeren Kuchen erhalten.,unknown,6,ai,bi,2,neutral,twice,False,,,entailment,0.9997,0.0,0.0003
6_ai_bi2_cannot_say_neu,Vor zwei Monaten hat Judith für Tina einen leckeren Kuchen gebacken.,"Vor zwei Wochen hat Judith wieder einen leckeren Kuchen erhalten, weil sie zu einer Party eingeladen hatte.","Es lässt sich nicht sagen, wie oft Judith einen leckeren Kuchen erhalten hat.",unknown,6,ai,bi,2,neutral,cannot say,False,,,neutral,0.0284,0.9684,0.0032
6_ai_bii1_once_neu,Vor zwei Monaten hat Judith für Tina einen leckeren Kuchen gebacken.,"Vor zwei Wochen hat Tina wieder einen leckeren Kuchen gemacht, weil sie zu einer Party eingeladen hatte.",Tina hat einmal einen leckeren Kuchen gemacht.,entailment,6,ai,bii,1,neutral,once,False,,,entailment,1.0,0.0,0.0
6_ai_bii1_twice_neu,Vor zwei Monaten hat Judith für Tina einen leckeren Kuchen gebacken.,"Vor zwei Wochen hat Tina wieder einen leckeren Kuchen gemacht, weil sie zu einer Party eingeladen hatte.",Tina hat mindestens zweimal einen leckeren Kuchen gemacht.,unknown,6,ai,bii,1,neutral,twice,False,,,entailment,1.0,0.0,0.0
6_ai_bii1_cannot_say_neu,Vor zwei Monaten hat Judith für Tina einen leckeren Kuchen gebacken.,"Vor zwei Wochen hat Tina wieder einen leckeren Kuchen gemacht, weil sie zu einer Party eingeladen hatte.","Es lässt sich nicht sagen, wie oft Tina einen leckeren Kuchen gemacht hat.",unknown,6,ai,bii,1,neutral,cannot say,False,,,neutral,0.092,0.77,0.1381
6_ai_bii2_once_pos,Vor zwei Monaten hat Judith für Tina einen leckeren Kuchen gebacken.,"Vor zwei Wochen hat Judith wieder einen leckeren Kuchen gemacht, weil sie zu einer Party eingeladen hatte.",Judith hat einmal einen leckeren Kuchen gemacht.,unknown,6,ai,bii,2,positive,once,False,,,entailment,0.9999,0.0,0.0001
6_ai_bii2_twice_pos,Vor zwei Monaten hat Judith für Tina einen leckeren Kuchen gebacken.,"Vor zwei Wochen hat Judith wieder einen leckeren Kuchen gemacht, weil sie zu einer Party eingeladen hatte.",Judith hat mindestens zweimal einen leckeren Kuchen gemacht.,entailment,6,ai,bii,2,positive,twice,False,,,entailment,1.0,0.0,0.0
6_ai_bii2_cannot_say_pos,Vor zwei Monaten hat Judith für Tina einen leckeren Kuchen gebacken.,"Vor zwei Wochen hat Judith wieder einen leckeren Kuchen gemacht, weil sie zu einer Party eingeladen hatte.","Es lässt sich nicht sagen, wie oft Judith einen leckeren Kuchen gemacht hat.",unknown,6,ai,bii,2,positive,cannot say,False,,,neutral,0.149,0.6749,0.1761
